date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT03,WT16,WT01,WT08,WT02,TSUN,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07,WT05
1995-11-13T00:00:00,1729.0,GHCND:USW00012839,1.0,0.0,0.0,81.0,64.0,,1.0,1.0,,,428.0,6.3,1729.0,,,,,,,,
1995-11-14T00:00:00,1254.0,GHCND:USW00012839,0.17,0.0,0.0,74.0,60.0,,1.0,1.0,,,606.0,9.2,1550.0,,,,,,,,
1995-11-15T00:00:00,854.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,54.0,,,,,,606.0,5.8,854.0,,,,,,,,
1995-11-16T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,54.0,,,,,,624.0,6.7,1350.0,,,,,,,,
1995-11-17T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,61.0,,,,,,575.0,8.5,1450.0,,,,,,,,
1995-11-18T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,65.0,,,,,,570.0,5.8,1350.0,,,,,,,,
1995-11-19T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,65.0,,1.0,,,,588.0,5.6,1350.0,,,,,,,,
1995-11-20T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,64.0,,,,,,569.0,6.5,1350.0,,,,,,,,
1995-11-21T00:00:00,1651.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,,,,,527.0,5.8,1054.0,,,,,,,,
1995-11-22T00:00:00,1055.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,60.0,,,,,,609.0,8.1,1550.0,,,,,,,,
1995-11-23T00:00:00,1050.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,58.0,,,,,,567.0,7.2,1050.0,,,,,,,,
1995-11-24T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,65.0,,,,,,519.0,4.7,1350.0,,,,,,,,
1995-11-25T00:00:00,1550.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,61.0,,,,,,598.0,6.3,2050.0,,,,,,,,
1995-11-26T00:00:00,1350.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,56.0,,,,,,567.0,6.7,1550.0,,,,,,,,
1995-11-27T00:00:00,1150.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,68.0,,,,,,521.0,6.7,1150.0,,,,,,,,
1995-11-28T00:00:00,1152.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,71.0,,1.0,,,,480.0,8.5,1152.0,,,,,,,,
1995-11-29T00:00:00,450.0,GHCND:USW00012839,0.96,0.0,0.0,81.0,71.0,,1.0,,,,419.0,7.8,853.0,,,,,,,,
1995-11-30T00:00:00,952.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,66.0,,,,,,539.0,6.5,952.0,,,,,,,,
1995-12-01T00:00:00,1550.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,61.0,,,,,,578.0,3.6,1550.0,,,,,,,,
1995-12-02T00:00:00,1550.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,60.0,,,1.0,1.0,,580.0,3.1,1550.0,,,,,,,,
1995-12-03T00:00:00,1425.0,GHCND:USW00012839,0.2,0.0,0.0,81.0,63.0,,1.0,1.0,1.0,,529.0,2.7,1425.0,,,,,,,,
1995-12-04T00:00:00,1154.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,68.0,,,,,,527.0,1.8,1750.0,,,,,,,,
1995-12-05T00:00:00,1238.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,67.0,,,1.0,,,569.0,3.4,1350.0,,,,,,,,
1995-12-06T00:00:00,1728.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,,,,,582.0,4.7,1650.0,,,,,,,,
1995-12-07T00:00:00,1348.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,66.0,,,,,,589.0,3.6,2050.0,,,,,,,,
1995-12-08T00:00:00,1719.0,GHCND:USW00012839,0.03,0.0,0.0,84.0,66.0,,1.0,,,,577.0,3.8,1750.0,,,,,,,,
1995-12-09T00:00:00,1345.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,67.0,,1.0,1.0,,,515.0,4.7,1350.0,,,,,,,,
1995-12-10T00:00:00,2050.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,58.0,,,,1.0,,457.0,8.5,1953.0,,,,,,,,
1995-12-11T00:00:00,1137.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,53.0,,,,,,572.0,12.3,1550.0,,,,,,,,
1995-12-12T00:00:00,1207.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,67.0,,,,,,458.0,10.5,1150.0,,,,,,,,
1995-12-13T00:00:00,128.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,69.0,,1.0,,,,569.0,9.4,130.0,,,,,,,,
1995-12-14T00:00:00,1122.0,GHCND:USW00012839,0.01,0.0,0.0,82.0,70.0,,1.0,,,,550.0,8.5,1450.0,,,,,,,,
1995-12-15T00:00:00,1205.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,68.0,,,,,,588.0,6.5,1551.0,,,,,,,,
1995-12-16T00:00:00,1303.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,69.0,,,,,,579.0,5.4,1150.0,,,,,,,,
1995-12-17T00:00:00,1356.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,,,,,561.0,6.9,2053.0,,,,,,,,
1995-12-18T00:00:00,1316.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,73.0,,,,,,501.0,9.8,1450.0,,,,,,,,
1995-12-19T00:00:00,1454.0,GHCND:USW00012839,0.43,0.0,0.0,84.0,68.0,1.0,1.0,,,,416.0,8.5,1457.0,,,,,,,,
1995-12-20T00:00:00,1532.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,58.0,,,1.0,,,515.0,11.2,1450.0,,,,,,,,
1995-12-21T00:00:00,1357.0,GHCND:USW00012839,0.0,0.0,0.0,65.0,51.0,,,,,,582.0,7.6,1450.0,,,,,,,,
1995-12-22T00:00:00,1901.0,GHCND:USW00012839,0.02,0.0,0.0,64.0,52.0,,1.0,,,,425.0,4.9,2150.0,,,,,,,,
1995-12-23T00:00:00,1240.0,GHCND:USW00012839,0.07,0.0,0.0,62.0,56.0,,1.0,1.0,,,256.0,10.5,2250.0,,,,,,,,
1995-12-24T00:00:00,25.0,GHCND:USW00012839,0.0,0.0,0.0,58.0,45.0,,,,,,577.0,11.4,1451.0,,,,,,,,
1995-12-25T00:00:00,1304.0,GHCND:USW00012839,0.0,0.0,0.0,59.0,40.0,,,,,,590.0,8.9,1250.0,,,,,,,,
1995-12-26T00:00:00,1300.0,GHCND:USW00012839,0.0,0.0,0.0,64.0,46.0,,,,,,589.0,7.8,1350.0,,,,,,,,
1995-12-27T00:00:00,1105.0,GHCND:USW00012839,0.0,0.0,0.0,64.0,47.0,,1.0,,1.0,,458.0,4.7,1050.0,,,,,,,,
1995-12-28T00:00:00,2252.0,GHCND:USW00012839,0.01,0.0,0.0,58.0,53.0,,1.0,1.0,1.0,,0.0,2.9,2253.0,,,,,,,,
1995-12-29T00:00:00,1712.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,54.0,,,,,,515.0,5.4,1351.0,,,,,,,,
1995-12-30T00:00:00,1214.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,,,,,457.0,10.1,1650.0,,,,,,,,
1996-10-01T00:00:00,,GHCND:USW00012839,0.11,0.0,0.0,87.0,77.0,,1.0,,,,,13.2,1143.0,100.0,110.0,30.0,33.1,,,,
1996-10-02T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,87.0,80.0,,1.0,,,,,11.6,1048.0,120.0,100.0,19.9,23.0,,,,
1996-10-03T00:00:00,,GHCND:USW00012839,0.23,0.0,0.0,85.0,74.0,,1.0,1.0,,,,3.6,300.0,90.0,80.0,13.0,19.9,1.0,,,
1996-10-04T00:00:00,,GHCND:USW00012839,0.38,0.0,0.0,83.0,73.0,,1.0,1.0,,,,6.0,1022.0,100.0,110.0,17.9,21.0,1.0,,,
1996-10-05T00:00:00,,GHCND:USW00012839,1.01,0.0,0.0,86.0,73.0,,1.0,1.0,,,,8.9,1350.0,80.0,100.0,21.9,25.9,1.0,,,
1996-10-06T00:00:00,,GHCND:USW00012839,2.19,0.0,0.0,80.0,74.0,,1.0,1.0,,,,6.0,2327.0,180.0,180.0,21.0,23.9,1.0,,,
1996-10-07T00:00:00,,GHCND:USW00012839,0.14,0.0,0.0,87.0,75.0,,1.0,1.0,,,,12.3,1129.0,200.0,200.0,25.9,33.1,1.0,,,
1996-10-08T00:00:00,,GHCND:USW00012839,1.39,0.0,0.0,86.0,76.0,1.0,1.0,1.0,,1.0,,14.5,1216.0,240.0,240.0,33.1,40.9,1.0,,,
1996-10-09T00:00:00,,GHCND:USW00012839,0.06,0.0,0.0,87.0,75.0,,1.0,1.0,,,,4.9,1310.0,290.0,310.0,11.0,15.0,1.0,,,
1996-10-10T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,74.0,,,,,,,5.4,1643.0,70.0,10.0,14.1,19.9,,,,
1996-10-11T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,73.0,,1.0,,,,,11.2,1444.0,40.0,40.0,23.9,32.0,,,,
1996-10-12T00:00:00,,GHCND:USW00012839,0.58,0.0,0.0,83.0,73.0,,1.0,1.0,,,,14.5,1337.0,50.0,50.0,25.9,31.1,1.0,,,
1996-10-13T00:00:00,,GHCND:USW00012839,1.39,0.0,0.0,79.0,73.0,,1.0,1.0,,,,12.1,219.0,70.0,80.0,25.9,34.0,1.0,,,
1996-10-14T00:00:00,,GHCND:USW00012839,0.54,0.0,0.0,83.0,73.0,,1.0,1.0,,,,8.9,1141.0,100.0,110.0,21.9,25.9,1.0,,,
1996-10-15T00:00:00,,GHCND:USW00012839,0.94,0.0,0.0,84.0,74.0,,1.0,1.0,,,,10.1,1535.0,90.0,80.0,25.1,29.1,1.0,,,
1996-10-16T00:00:00,,GHCND:USW00012839,0.07,0.0,0.0,86.0,74.0,,1.0,1.0,,,,9.2,1302.0,110.0,100.0,19.9,21.9,1.0,,,
1996-10-17T00:00:00,,GHCND:USW00012839,0.74,0.0,0.0,82.0,74.0,,1.0,1.0,,,,4.9,409.0,90.0,100.0,23.0,44.1,1.0,,,
1996-10-18T00:00:00,,GHCND:USW00012839,0.33,0.0,0.0,84.0,74.0,,1.0,1.0,,,,6.9,1459.0,110.0,110.0,16.1,17.9,1.0,,,
1996-10-19T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,68.0,,,,,,,10.3,1557.0,10.0,350.0,40.9,21.0,,,,
1996-10-20T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,64.0,,,,,,,5.1,1950.0,350.0,160.0,11.0,13.0,,,,
1996-10-21T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,68.0,,,,,,,6.7,1500.0,100.0,100.0,14.1,17.0,,,,
1996-10-22T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,83.0,69.0,,,,,,,6.0,1410.0,110.0,100.0,16.1,21.0,,,,
1996-10-23T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,83.0,71.0,,1.0,,,,,6.3,1219.0,120.0,150.0,14.1,17.0,,,,
1996-10-24T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,69.0,,,,,,,5.4,2220.0,100.0,100.0,16.1,25.1,,,,
1996-10-25T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,70.0,,1.0,,,,,10.3,1355.0,110.0,90.0,17.9,23.9,,,,
1996-10-26T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,86.0,76.0,,,,,,,11.9,2349.0,80.0,80.0,17.0,21.9,,,,
1996-10-27T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,86.0,77.0,,1.0,,,,,12.5,1413.0,70.0,70.0,21.9,23.9,,,,
1996-10-28T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,72.0,,,,,,,8.3,1442.0,60.0,70.0,16.1,21.0,,,,
1996-10-29T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,70.0,,,,,,,7.2,1510.0,80.0,80.0,16.1,16.1,,,,
1996-10-30T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,73.0,,,,,,,6.0,1730.0,110.0,110.0,12.1,12.1,,,,
1996-10-31T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,72.0,,1.0,,,,,5.8,1315.0,110.0,70.0,15.0,21.0,,,,
1996-11-01T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,83.0,71.0,,,,,,,5.4,1305.0,120.0,120.0,12.1,12.1,,,,
1996-11-02T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,86.0,73.0,,1.0,,,,,3.6,1459.0,150.0,150.0,6.9,6.9,,,,
1996-11-03T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,72.0,,,,,,,8.7,2224.0,50.0,50.0,16.1,21.9,,,,
1996-11-04T00:00:00,,GHCND:USW00012839,0.14,0.0,0.0,83.0,75.0,,1.0,1.0,,,,15.4,1532.0,80.0,100.0,23.0,29.1,1.0,,,
1996-11-05T00:00:00,,GHCND:USW00012839,0.27,0.0,0.0,85.0,76.0,,1.0,1.0,,,,10.3,1403.0,110.0,120.0,16.1,19.9,1.0,,,
1996-11-06T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,75.0,,,,,,,9.8,1222.0,110.0,120.0,15.0,19.9,,,,
1996-11-07T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,76.0,,,,,,,11.4,1156.0,110.0,120.0,17.0,21.0,,,,
1996-11-08T00:00:00,,GHCND:USW00012839,0.1,0.0,0.0,85.0,69.0,1.0,1.0,,,,,8.5,2250.0,340.0,330.0,19.9,21.9,,,,
1996-11-09T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,74.0,60.0,,,,,,,16.8,450.0,350.0,310.0,23.0,23.0,,,,
1996-11-10T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,76.0,56.0,,,,,,,13.0,2350.0,350.0,40.0,19.9,19.9,,,,
1996-11-11T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,58.0,,,,,,,12.5,1615.0,30.0,20.0,17.9,25.1,,,,
1996-11-12T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,59.0,,,,,,,12.5,1320.0,50.0,40.0,23.0,30.0,,,,
1996-11-13T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,72.0,,1.0,,,,,17.9,1616.0,50.0,40.0,28.0,36.0,,,,
1996-11-14T00:00:00,,GHCND:USW00012839,0.11,0.0,0.0,75.0,71.0,,1.0,1.0,,,,16.3,1920.0,50.0,60.0,28.0,34.0,1.0,,,
1996-11-15T00:00:00,,GHCND:USW00012839,0.01,0.0,0.0,78.0,72.0,,1.0,,,,,21.5,1408.0,50.0,50.0,33.1,40.9,,,,
1996-11-16T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,73.0,,1.0,,,,,20.8,432.0,50.0,60.0,30.0,38.0,,,,
1996-11-17T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,72.0,,1.0,,,,,16.6,1115.0,90.0,80.0,25.9,36.0,,,,
1996-11-18T00:00:00,,GHCND:USW00012839,0.06,0.0,0.0,79.0,69.0,,1.0,,,,,9.4,1526.0,90.0,50.0,19.9,25.1,,,,
1996-11-19T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,67.0,,1.0,,,,,3.8,1342.0,100.0,80.0,14.1,21.0,,,,
1996-11-20T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,64.0,,,,,,,4.5,2155.0,250.0,250.0,8.9,8.9,,,,
1996-11-21T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,65.0,,,,,,,4.0,1610.0,140.0,160.0,10.1,13.0,,,,
1996-11-22T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,63.0,,,,,,,7.2,1718.0,40.0,40.0,16.1,19.9,,,,
1996-11-23T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,77.0,62.0,,,,,,,8.5,1000.0,90.0,90.0,19.9,29.1,,,,
1996-11-24T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,70.0,,1.0,,,,,12.1,1517.0,120.0,120.0,19.9,23.9,,,,
1996-11-25T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,73.0,,1.0,,,,,11.2,1006.0,120.0,110.0,21.9,28.0,,,,
1996-11-26T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,85.0,65.0,,1.0,,,,,10.1,1650.0,330.0,280.0,21.9,23.0,,,,
1996-11-27T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,56.0,,1.0,,,,,12.5,1429.0,50.0,60.0,21.0,25.1,,,,
1996-11-28T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,77.0,70.0,,1.0,,,,,15.2,148.0,50.0,50.0,21.9,30.0,,,,
1996-11-29T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,69.0,,,,,,,15.0,1534.0,90.0,80.0,23.0,28.0,,,,
1996-11-30T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,71.0,,1.0,,,,,15.0,2012.0,110.0,120.0,23.0,28.0,,,,
1996-12-01T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,71.0,,,,,,,10.3,1246.0,130.0,140.0,21.0,30.0,,,,
1996-12-02T00:00:00,,GHCND:USW00012839,0.03,0.0,0.0,85.0,70.0,,1.0,,1.0,,,6.7,1317.0,270.0,220.0,15.0,17.9,,,,
1996-12-03T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,65.0,,1.0,,,,,3.4,1847.0,320.0,10.0,11.0,14.1,,,,
1996-12-04T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,66.0,,,1.0,,,,8.7,2302.0,90.0,20.0,15.0,17.9,1.0,,,
1996-12-05T00:00:00,,GHCND:USW00012839,0.56,0.0,0.0,80.0,67.0,,1.0,1.0,,1.0,,8.5,1618.0,280.0,130.0,16.1,23.9,1.0,,,
1996-12-06T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,83.0,70.0,,,1.0,,,,4.0,1630.0,150.0,150.0,8.9,8.9,1.0,,,
1996-12-07T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,83.0,67.0,,1.0,1.0,,,,6.3,1330.0,210.0,240.0,16.1,19.9,1.0,,,
1996-12-08T00:00:00,,GHCND:USW00012839,0.01,0.0,0.0,77.0,56.0,,1.0,,,,,11.0,1550.0,340.0,340.0,23.9,23.9,,,,
1996-12-09T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,68.0,51.0,,,,,,,12.5,1050.0,340.0,20.0,21.9,21.9,,,,
1996-12-10T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,73.0,53.0,,,,,,,5.8,1220.0,90.0,70.0,17.9,30.0,,,,
1996-12-11T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,76.0,60.0,,,,,,,7.2,1100.0,100.0,100.0,16.1,19.9,,,,
1996-12-12T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,66.0,,,,,,,8.1,1149.0,120.0,110.0,17.9,21.9,,,,
1996-12-13T00:00:00,,GHCND:USW00012839,0.23,0.0,0.0,77.0,67.0,,1.0,,,,,3.8,1503.0,110.0,170.0,11.0,19.9,,,,
1996-12-14T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,63.0,,,1.0,,,,5.6,1650.0,340.0,10.0,14.1,15.0,1.0,,,
1996-12-15T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,77.0,60.0,,,,,,,9.4,1415.0,60.0,90.0,16.1,21.0,,,,
1996-12-16T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,76.0,60.0,,,,,,,5.6,1525.0,90.0,80.0,15.0,17.0,,,,
1996-12-17T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,76.0,61.0,,,,,,,3.8,1331.0,130.0,170.0,13.0,23.0,,,,
1996-12-18T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,62.0,,,,,,,5.6,1127.0,150.0,180.0,17.0,23.0,,,,
1996-12-19T00:00:00,,GHCND:USW00012839,0.01,0.0,0.0,81.0,48.0,,1.0,,,,,12.3,1350.0,330.0,270.0,29.1,32.0,,,,
1996-12-20T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,57.0,43.0,,,,,,,15.0,1050.0,350.0,10.0,21.0,23.9,,,,
1996-12-21T00:00:00,,GHCND:USW00012839,0.1,0.0,0.0,70.0,52.0,,1.0,,,,,10.7,2219.0,50.0,50.0,17.9,23.0,,,,
1996-12-22T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,77.0,66.0,,1.0,,,,,13.2,1123.0,80.0,40.0,21.0,28.0,,,,
1996-12-23T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,64.0,,,,,,,10.7,1419.0,90.0,90.0,21.9,25.9,,,,
1996-12-24T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,62.0,,1.0,,,,,4.9,1435.0,120.0,130.0,13.0,16.1,,,,
1996-12-25T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,60.0,,,,,,,4.9,1807.0,30.0,40.0,13.0,16.1,,,,
1996-12-26T00:00:00,,GHCND:USW00012839,0.09,0.0,0.0,82.0,63.0,,1.0,1.0,,,,6.3,1313.0,110.0,140.0,14.1,17.0,1.0,,,
1996-12-27T00:00:00,,GHCND:USW00012839,0.01,0.0,0.0,80.0,70.0,,1.0,,,,,6.5,1334.0,110.0,140.0,14.1,17.9,,,,
1996-12-28T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,80.0,67.0,,,,,,,6.7,1550.0,100.0,110.0,12.1,14.1,,,,
1996-12-29T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,66.0,,1.0,,,,,5.1,1930.0,110.0,110.0,19.0,19.0,,,,
1996-12-30T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,71.0,,,,,,,7.4,1213.0,100.0,90.0,16.1,17.9,,,,
1997-10-01T00:00:00,,GHCND:USW00012839,0.55,0.0,0.0,86.0,74.0,,1.0,1.0,,,,4.5,1458.0,210.0,360.0,17.0,21.9,1.0,,,
1997-10-02T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,87.0,72.0,,,1.0,1.0,,,4.7,1641.0,120.0,110.0,13.0,16.1,1.0,,,
1997-10-03T00:00:00,,GHCND:USW00012839,0.35,0.0,0.0,89.0,74.0,,1.0,1.0,1.0,,,6.0,1642.0,110.0,100.0,16.1,17.0,1.0,,,
1997-10-04T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,87.0,73.0,,,1.0,1.0,,,7.4,1731.0,80.0,100.0,16.1,21.0,1.0,,,
1997-10-05T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,88.0,77.0,,,,,,,11.6,1027.0,90.0,80.0,21.0,25.1,,,,
1997-10-06T00:00:00,,GHCND:USW00012839,0.02,0.0,0.0,86.0,75.0,,1.0,1.0,,,,12.1,1116.0,80.0,90.0,23.0,28.0,1.0,,,
1997-10-07T00:00:00,,GHCND:USW00012839,0.03,0.0,0.0,86.0,76.0,,1.0,,,,,11.9,1138.0,80.0,80.0,19.9,25.1,,,,
1997-10-08T00:00:00,,GHCND:USW00012839,0.01,0.0,0.0,87.0,75.0,,1.0,,,,,13.2,1230.0,100.0,90.0,23.0,29.1,,,,
1997-10-09T00:00:00,,GHCND:USW00012839,0.07,0.0,0.0,87.0,74.0,,1.0,1.0,,,,13.9,2117.0,90.0,90.0,32.0,38.0,1.0,,,
1997-10-10T00:00:00,,GHCND:USW00012839,0.16,0.0,0.0,88.0,74.0,,1.0,1.0,,,,12.8,1556.0,90.0,90.0,21.9,25.1,1.0,,,
1997-10-11T00:00:00,,GHCND:USW00012839,0.11,0.0,0.0,85.0,75.0,,1.0,,,,,14.5,1233.0,90.0,80.0,23.0,29.1,,,,
1997-10-12T00:00:00,,GHCND:USW00012839,0.2,0.0,0.0,87.0,75.0,,1.0,1.0,,,,15.9,2212.0,80.0,80.0,23.9,32.0,1.0,,,
1997-10-13T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,86.0,76.0,,,,,,,15.0,9.0,90.0,90.0,28.0,31.1,,,,
1997-10-14T00:00:00,,GHCND:USW00012839,0.07,0.0,0.0,84.0,74.0,,1.0,1.0,,,,11.0,1227.0,60.0,70.0,19.9,25.1,1.0,,,
1997-10-15T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,73.0,,1.0,,,,,9.2,1310.0,40.0,50.0,17.9,23.9,,,,
1997-10-16T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,72.0,,,,,,,6.0,1048.0,100.0,100.0,15.0,19.9,,,,
1997-10-17T00:00:00,,GHCND:USW00012839,0.64,0.0,0.0,85.0,71.0,,1.0,1.0,1.0,,,3.8,1442.0,80.0,20.0,14.1,17.9,1.0,,,
1997-10-18T00:00:00,,GHCND:USW00012839,0.39,0.0,0.0,83.0,71.0,,1.0,1.0,,,,3.1,1206.0,260.0,270.0,13.0,16.1,1.0,,,
1997-10-19T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,79.0,66.0,,,,,,,8.1,1232.0,290.0,290.0,17.0,21.9,,,,
1997-10-20T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,80.0,61.0,,1.0,,1.0,,,5.8,921.0,360.0,320.0,11.0,15.0,,,,
1997-10-21T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,69.0,,,,,,,6.3,942.0,360.0,70.0,14.1,16.1,,,,
1997-10-22T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,68.0,,,,,,,4.5,1434.0,250.0,260.0,11.0,15.0,,,,
1997-10-23T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,83.0,65.0,,,,1.0,,,4.7,1637.0,90.0,100.0,13.0,16.1,,,,
1997-10-24T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,82.0,67.0,,,1.0,1.0,,,6.9,1210.0,120.0,150.0,17.9,23.0,1.0,,,
1997-10-25T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,87.0,76.0,,,,,,,7.8,1507.0,130.0,180.0,14.1,17.0,,,,
1997-10-26T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,86.0,77.0,,,,,,,10.3,1137.0,140.0,150.0,17.9,23.0,,,,
1997-10-27T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,90.0,76.0,,,,,,,8.7,1449.0,240.0,250.0,19.9,23.9,,,,
1997-10-28T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,78.0,68.0,,1.0,,,,,6.3,314.0,340.0,340.0,15.0,21.0,,,,
1997-10-29T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,67.0,,1.0,,,,,6.0,1850.0,70.0,80.0,13.0,16.1,,,,
1997-10-30T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,84.0,74.0,,1.0,,,,,7.6,1524.0,80.0,50.0,16.1,19.9,,,,
1997-10-31T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,86.0,74.0,,1.0,,,,,9.2,1548.0,160.0,150.0,17.0,25.1,,,,
