date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT08,WT16,WT03,WT01,WT18,TSUN,WT02,WT05,PGTM,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07
1989-12-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,24.0,9.0,1.0,,,1.0,1.0,90.0,,,903.0,5.6,853.0,,,,,,,
1989-12-21T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,20.0,-2.0,,,,1.0,1.0,212.0,,,2034.0,12.5,2253.0,,,,,,,
1989-12-22T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,3.0,-10.0,,,,,1.0,249.0,,,144.0,14.8,452.0,,,,,,,
1989-12-23T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,14.0,-8.0,,,,,,462.0,,,1350.0,11.9,52.0,,,,,,,
1989-12-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,21.0,-1.0,1.0,,,,1.0,129.0,,,2236.0,5.6,2250.0,,,,,,,
1989-12-25T00:00:00,0.01,GHCND:USW00013897,0.1,0.0,33.0,19.0,,,,,1.0,0.0,,,1142.0,9.4,1855.0,,,,,,,
1989-12-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,39.0,25.0,,,,,,321.0,,,909.0,8.5,950.0,,,,,,,
1989-12-27T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,55.0,27.0,,1.0,,,,386.0,,,1425.0,8.3,1453.0,,,,,,,
1989-12-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,52.0,24.0,1.0,,,1.0,,422.0,,,1417.0,5.4,1952.0,,,,,,,
1989-12-29T00:00:00,0.04,GHCND:USW00013897,0.0,0.0,60.0,34.0,,1.0,,1.0,,8.0,,,1419.0,10.5,1151.0,,,,,,,
1989-12-30T00:00:00,0.74,GHCND:USW00013897,0.0,0.0,57.0,53.0,,1.0,,1.0,,0.0,,,2129.0,10.3,2253.0,,,,,,,
1990-10-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,54.0,1.0,,,1.0,,680.0,,,1346.0,6.7,1150.0,,,,,,,
1990-10-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,85.0,49.0,,,,,,639.0,,,1130.0,4.5,2250.0,,,,,,,
1990-10-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,86.0,61.0,1.0,,,,,338.0,,,1304.0,12.1,2350.0,,,,,,,
1990-10-04T00:00:00,1.82,GHCND:USW00013897,0.0,0.0,78.0,54.0,1.0,1.0,1.0,1.0,,488.0,,,250.0,8.3,251.0,,,,,,,
1990-10-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,84.0,51.0,,,,1.0,,694.0,,,1410.0,5.8,2153.0,,,,,,,
1990-10-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,84.0,53.0,,,,1.0,,638.0,,,1230.0,6.7,1450.0,,,,,,,
1990-10-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,85.0,59.0,,1.0,,,,538.0,,,1441.0,8.3,1551.0,,,,,,,
1990-10-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,64.0,1.0,1.0,,1.0,,547.0,,,1345.0,5.8,1350.0,,,,,,,
1990-10-09T00:00:00,0.17,GHCND:USW00013897,0.0,0.0,84.0,63.0,,1.0,,1.0,,427.0,,,1327.0,8.1,2350.0,,,,,,,
1990-10-10T00:00:00,0.07,GHCND:USW00013897,0.0,0.0,63.0,47.0,,1.0,,1.0,,143.0,,,1750.0,11.0,2150.0,,,,,,,
1990-10-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,59.0,46.0,,,,,,458.0,,,430.0,12.5,1650.0,,,,,,,
1990-10-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,65.0,54.0,,1.0,,1.0,,424.0,,,1320.0,8.9,1513.0,,,,,,,
1990-10-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,72.0,48.0,1.0,,,1.0,,543.0,,,930.0,5.6,746.0,,,,,,,
1990-10-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,43.0,1.0,,,1.0,,622.0,,,1402.0,5.8,1450.0,,,,,,,
1990-10-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,75.0,50.0,1.0,,,1.0,,622.0,,,903.0,6.0,950.0,,,,,,,
1990-10-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,48.0,,,,,,606.0,,,1430.0,5.4,1550.0,,,,,,,
1990-10-17T00:00:00,0.35,GHCND:USW00013897,0.0,0.0,82.0,63.0,,1.0,1.0,1.0,,433.0,,,1230.0,11.2,2231.0,,,,,,,
1990-10-18T00:00:00,0.42,GHCND:USW00013897,0.0,0.0,69.0,42.0,,1.0,1.0,1.0,,382.0,,,20.0,10.5,415.0,,,,,,,
1990-10-19T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,37.0,1.0,,,1.0,,409.0,,,1320.0,5.1,850.0,,,,,,,
1990-10-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,73.0,38.0,,,,,,360.0,,,915.0,6.9,1550.0,,,,,,,
1990-10-21T00:00:00,0.1,GHCND:USW00013897,0.0,0.0,78.0,53.0,,1.0,,1.0,,245.0,,,1004.0,7.2,1150.0,,,,,,,
1990-10-22T00:00:00,1.39,GHCND:USW00013897,0.0,0.0,63.0,51.0,,1.0,,1.0,,0.0,,,1530.0,9.6,1600.0,,,,,,,
1990-10-23T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,46.0,1.0,,,1.0,,337.0,,,1213.0,7.6,1150.0,,,,,,,
1990-10-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,39.0,1.0,,,1.0,,560.0,,,2120.0,7.4,2050.0,,,,,,,
1990-10-25T00:00:00,0.09,GHCND:USW00013897,0.0,0.0,56.0,40.0,,1.0,,1.0,,296.0,,,947.0,13.9,951.0,,,,,,,
1990-10-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,58.0,35.0,,,,,,654.0,,,1433.0,8.5,1350.0,,,,,,,
1990-10-27T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,69.0,32.0,,,,1.0,,603.0,1.0,,1325.0,6.3,1450.0,,,,,,,
1990-10-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,38.0,,,,,,650.0,,,1118.0,7.8,1550.0,,,,,,,
1990-10-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,65.0,31.0,,,,,,612.0,,,1004.0,4.7,1350.0,,,,,,,
1990-10-30T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,35.0,,,,,,637.0,,,1009.0,4.5,2051.0,,,,,,,
1990-10-31T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,38.0,,,,,,641.0,,,1334.0,3.6,1850.0,,,,,,,
1990-11-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,80.0,40.0,,,,,,638.0,,,1230.0,4.5,1450.0,,,,,,,
1990-11-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,43.0,,,,,,610.0,,,1221.0,7.8,1450.0,,,,,,,
1990-11-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,43.0,,,,1.0,,597.0,,,1213.0,6.0,1050.0,,,,,,,
1990-11-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,54.0,,,,,,576.0,,,1220.0,8.3,1350.0,,,,,,,
1990-11-05T00:00:00,0.2,GHCND:USW00013897,0.0,0.0,67.0,45.0,,1.0,,1.0,,140.0,,,954.0,11.4,550.0,,,,,,,
1990-11-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,41.0,,,,,,547.0,,,1045.0,8.9,750.0,,,,,,,
1990-11-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,58.0,37.0,1.0,,,1.0,,581.0,,,2040.0,10.5,2050.0,,,,,,,
1990-11-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,47.0,35.0,,,,,,329.0,,,912.0,8.3,1750.0,,,,,,,
1990-11-09T00:00:00,2.58,GHCND:USW00013897,0.0,0.0,49.0,43.0,,1.0,,1.0,,0.0,,,2335.0,10.7,2355.0,,,,,,,
1990-11-10T00:00:00,0.01,GHCND:USW00013897,0.0,0.0,55.0,38.0,,1.0,,1.0,,478.0,,,53.0,10.7,2355.0,,,,,,,
1990-11-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,38.0,,,,,,570.0,,,1317.0,5.8,1552.0,,,,,,,
1990-11-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,41.0,,,,,,607.0,,,1046.0,7.6,1251.0,,,,,,,
1990-11-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,34.0,1.0,,,,,584.0,,,1057.0,5.1,1350.0,,,,,,,
1990-11-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,75.0,37.0,,,,,,603.0,,,1406.0,5.1,2150.0,,,,,,,
1990-11-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,74.0,43.0,,,,,,556.0,,,1304.0,7.6,1452.0,,,,,,,
1990-11-16T00:00:00,0.16,GHCND:USW00013897,0.0,0.0,75.0,45.0,,1.0,,1.0,,507.0,,,1720.0,10.3,1720.0,,,,,,,
1990-11-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,37.0,,,,,,552.0,,,835.0,8.5,950.0,,,,,,,
1990-11-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,60.0,30.0,,,,1.0,,447.0,,,956.0,4.7,1051.0,,,,,,,
1990-11-19T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,40.0,,,,,,230.0,,,1045.0,5.8,1551.0,,,,,,,
1990-11-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,53.0,,,,,,451.0,,,1204.0,5.4,1650.0,,,,,,,
1990-11-21T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,74.0,48.0,1.0,,,1.0,,529.0,,,1107.0,8.7,1051.0,,,,,,,
1990-11-22T00:00:00,0.17,GHCND:USW00013897,0.0,0.0,63.0,57.0,,1.0,,1.0,,0.0,,,1812.0,9.4,1850.0,,,,,,,
1990-11-23T00:00:00,0.22,GHCND:USW00013897,0.0,0.0,66.0,44.0,,1.0,,1.0,,449.0,,,1303.0,9.4,1450.0,,,,,,,
1990-11-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,69.0,40.0,,,,,,533.0,,,1446.0,10.5,1851.0,,,,,,,
1990-11-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,74.0,50.0,,,,,,567.0,,,1404.0,10.3,1250.0,,,,,,,
1990-11-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,56.0,,1.0,,,,175.0,,,2147.0,9.6,1250.0,,,,,,,
1990-11-27T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,67.0,,,,,,395.0,,,2218.0,14.8,2350.0,,,,,,,
1990-11-28T00:00:00,0.95,GHCND:USW00013897,0.0,0.0,73.0,36.0,,1.0,,1.0,,276.0,,,18.0,11.2,254.0,,,,,,,
1990-11-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,31.0,1.0,,,1.0,,564.0,,,1307.0,7.4,1450.0,,,,,,,
1990-11-30T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,55.0,25.0,,,,1.0,,553.0,,,1408.0,6.5,950.0,,,,,,,
1990-12-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,37.0,,,,,,420.0,,,1237.0,8.9,1350.0,,,,,,,
1990-12-02T00:00:00,1.03,GHCND:USW00013897,0.0,0.0,60.0,50.0,,1.0,,1.0,,0.0,,,2317.0,7.6,2350.0,,,,,,,
1990-12-03T00:00:00,0.97,GHCND:USW00013897,0.0,0.0,64.0,38.0,,1.0,1.0,1.0,,2.0,,,511.0,15.0,650.0,,,,,,,
1990-12-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,42.0,31.0,,,,,,356.0,,,57.0,10.7,1350.0,,,,,,,
1990-12-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,48.0,23.0,,,,,,575.0,,,1304.0,6.9,2050.0,,,,,,,
1990-12-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,31.0,,,,,,434.0,,,818.0,7.4,850.0,,,,,,,
1990-12-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,44.0,31.0,1.0,,,1.0,,172.0,,,1141.0,8.7,1350.0,,,,,,,
1990-12-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,54.0,21.0,1.0,,,1.0,,498.0,,,1323.0,5.4,1250.0,,,,,,,
1990-12-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,61.0,26.0,,,,,,553.0,,,1403.0,5.4,1950.0,,,,,,,
1990-12-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,66.0,32.0,,,,,,556.0,,,1404.0,6.0,250.0,,,,,,,
1990-12-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,65.0,31.0,,,,,,540.0,,,1301.0,6.3,1250.0,,,,,,,
1990-12-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,41.0,,,,,,354.0,,,1252.0,10.5,1050.0,,,,,,,
1990-12-13T00:00:00,0.3,GHCND:USW00013897,0.0,0.0,61.0,42.0,1.0,1.0,,1.0,,0.0,,,1113.0,9.2,1250.0,,,,,,,
1990-12-14T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,58.0,38.0,,1.0,,1.0,,217.0,,,2358.0,7.8,2350.0,,,,,,,
1990-12-15T00:00:00,0.25,GHCND:USW00013897,0.0,0.0,63.0,46.0,,1.0,,1.0,,0.0,,,956.0,13.9,650.0,,,,,,,
1990-12-16T00:00:00,0.03,GHCND:USW00013897,0.0,0.0,48.0,35.0,,1.0,,1.0,,198.0,,,51.0,5.6,51.0,,,,,,,
1990-12-17T00:00:00,0.66,GHCND:USW00013897,0.0,0.0,67.0,44.0,,1.0,,1.0,,0.0,,,2141.0,12.1,2128.0,,,,,,,
1990-12-18T00:00:00,1.61,GHCND:USW00013897,0.0,0.0,67.0,47.0,,1.0,,1.0,,0.0,,,519.0,11.6,450.0,,,,,,,
1990-12-19T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,38.0,,,,1.0,,149.0,,,939.0,5.1,910.0,,,,,,,
1990-12-20T00:00:00,0.12,GHCND:USW00013897,0.0,0.0,58.0,38.0,,1.0,,1.0,,0.0,,,2300.0,8.3,2314.0,,,,,,,
1990-12-21T00:00:00,1.67,GHCND:USW00013897,0.0,0.0,64.0,54.0,,1.0,1.0,1.0,,0.0,,,1032.0,13.0,1753.0,,,,,,,
1990-12-22T00:00:00,1.15,GHCND:USW00013897,0.0,0.0,63.0,33.0,,1.0,,1.0,,0.0,,,2358.0,10.7,555.0,,,,,,,
1990-12-23T00:00:00,0.25,GHCND:USW00013897,0.2,0.0,33.0,17.0,,1.0,,1.0,1.0,0.0,1.0,,2036.0,11.0,2205.0,,,,,,,
1990-12-24T00:00:00,0.05,GHCND:USW00013897,0.1,0.0,25.0,11.0,,,,1.0,1.0,503.0,,,,8.5,404.0,,,,,,,
1990-12-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,35.0,11.0,,,,1.0,,461.0,,,1304.0,4.7,1250.0,,,,,,,
1990-12-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,38.0,21.0,,,,1.0,,450.0,,,1439.0,8.5,2150.0,,,,,,,
1990-12-27T00:00:00,1.23,GHCND:USW00013897,0.0,0.0,40.0,30.0,,1.0,,1.0,1.0,0.0,,,1604.0,6.3,1350.0,,,,,,,
1990-12-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,40.0,,1.0,,1.0,,0.0,1.0,,2339.0,8.3,2351.0,,,,,,,
1990-12-29T00:00:00,0.29,GHCND:USW00013897,0.0,0.0,64.0,55.0,,1.0,,1.0,,0.0,,,1427.0,12.5,2351.0,,,,,,,
1990-12-30T00:00:00,1.13,GHCND:USW00013897,0.0,0.0,71.0,23.0,,1.0,,1.0,,2.0,,,1033.0,14.8,1300.0,,,,,,,
1991-10-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,81.0,56.0,,,,,,663.0,,,1152.0,7.4,950.0,,,,,,,
1991-10-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,81.0,58.0,,,,1.0,,611.0,,,1148.0,5.6,950.0,,,,,,,
1991-10-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,60.0,,,,1.0,,632.0,,,935.0,9.2,1050.0,,,,,,,
1991-10-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,62.0,,,,,,652.0,,,2357.0,12.3,1250.0,,,,,,,
1991-10-05T00:00:00,0.66,GHCND:USW00013897,0.0,0.0,72.0,45.0,,1.0,1.0,1.0,,314.0,,,703.0,11.4,1010.0,,,,,,,
1991-10-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,59.0,40.0,,,,,,684.0,,,1121.0,9.8,1250.0,,,,,,,
1991-10-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,34.0,,,,1.0,,695.0,,,1230.0,5.6,1350.0,,,,,,,
1991-10-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,36.0,,,,1.0,,691.0,,,1047.0,5.6,1450.0,,,,,,,
1991-10-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,74.0,43.0,,,,,,676.0,,,1057.0,8.1,1450.0,,,,,,,
1991-10-10T00:00:00,0.12,GHCND:USW00013897,0.0,0.0,71.0,47.0,,1.0,1.0,1.0,,316.0,,,917.0,8.7,1250.0,,,,,,,
1991-10-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,43.0,,,,,,575.0,,,1412.0,9.2,1550.0,,,,,,,
1991-10-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,46.0,,,,,,644.0,,,1430.0,10.3,1550.0,,,,,,,
1991-10-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,68.0,44.0,,,,,,638.0,,,1309.0,5.6,1250.0,,,,,,,
1991-10-14T00:00:00,0.28,GHCND:USW00013897,0.0,0.0,68.0,45.0,,1.0,,1.0,,191.0,,,1724.0,8.3,750.0,,,,,,,
1991-10-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,43.0,1.0,,,1.0,,358.0,1.0,,1504.0,7.2,1550.0,,,,,,,
1991-10-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,61.0,35.0,,,,,,676.0,,,1227.0,7.6,1150.0,,,,,,,
1991-10-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,69.0,32.0,1.0,,,1.0,,654.0,1.0,,1038.0,5.8,2050.0,,,,,,,
1991-10-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,81.0,42.0,,,,,,642.0,,,1517.0,7.4,2350.0,,,,,,,
1991-10-19T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,42.0,,,,,,577.0,,,1233.0,11.0,1450.0,,,,,,,
1991-10-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,39.0,,,,,,545.0,,,1357.0,7.6,1450.0,,,,,,,
1991-10-21T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,75.0,40.0,,,,,,584.0,,,1343.0,5.8,1350.0,,,,,,,
1991-10-22T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,53.0,1.0,,,1.0,,429.0,,,1238.0,9.8,1350.0,,,,,,,
1991-10-23T00:00:00,1.26,GHCND:USW00013897,0.0,0.0,66.0,62.0,,1.0,1.0,1.0,,0.0,,,1349.0,9.2,904.0,,,,,,,
1991-10-24T00:00:00,0.96,GHCND:USW00013897,0.0,0.0,72.0,62.0,,1.0,1.0,1.0,,26.0,,,1444.0,6.7,1452.0,,,,,,,
1991-10-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,80.0,61.0,,1.0,,1.0,,19.0,,,1037.0,8.7,1350.0,,,,,,,
1991-10-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,63.0,,,,,,247.0,,,943.0,9.4,1050.0,,,,,,,
1991-10-27T00:00:00,0.6,GHCND:USW00013897,0.0,0.0,76.0,64.0,,1.0,1.0,1.0,,53.0,,,1808.0,6.7,1713.0,,,,,,,
1991-10-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,63.0,,1.0,,1.0,,258.0,,,1407.0,5.8,1450.0,,,,,,,
1991-10-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,74.0,64.0,1.0,,,,,213.0,,,1142.0,9.2,1327.0,,,,,,,
1991-10-30T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,72.0,58.0,,,,,,196.0,,,1057.0,6.9,50.0,,,,,,,
1991-10-31T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,75.0,56.0,1.0,,,1.0,,421.0,,,1659.0,5.6,1450.0,,,,,,,
1991-11-01T00:00:00,0.2,GHCND:USW00013897,0.0,0.0,66.0,39.0,,1.0,,1.0,,249.0,,,1259.0,14.8,918.0,,,,,,,
1991-11-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,49.0,33.0,,,,,,545.0,,,132.0,10.3,50.0,,,,,,,
1991-11-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,42.0,26.0,,,,,,579.0,,,1932.0,10.7,2050.0,,,,,,,
1991-11-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,36.0,20.0,,,,,1.0,524.0,,,958.0,6.5,1250.0,,,,,,,
1991-11-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,47.0,18.0,,,,,,513.0,,,943.0,4.9,1950.0,,,,,,,
1991-11-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,55.0,32.0,,,,,,502.0,,,920.0,5.4,2350.0,,,,,,,
1991-11-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,51.0,34.0,,,,1.0,1.0,220.0,,,2227.0,10.1,1550.0,,,,,,,
1991-11-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,41.0,27.0,,,,1.0,,466.0,,,731.0,14.1,1450.0,,,,,,,
1991-11-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,48.0,22.0,,,,,,556.0,,,1526.0,9.6,1550.0,,,,,,,
1991-11-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,51.0,25.0,,,,,,491.0,,,1431.0,9.4,1350.0,,,,,,,
1991-11-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,54.0,29.0,,,,,,526.0,,,1234.0,6.9,1550.0,,,,,,,
1991-11-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,30.0,,1.0,,1.0,,213.0,,,1004.0,5.6,1250.0,,,,,,,
1991-11-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,60.0,26.0,1.0,,,1.0,,516.0,1.0,,1452.0,6.7,1452.0,,,,,,,
1991-11-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,43.0,,1.0,,,,224.0,,,1239.0,7.4,1250.0,,,,,,,
1991-11-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,40.0,,,,,,301.0,,,1103.0,7.4,1050.0,,,,,,,
1991-11-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,56.0,1.0,,,1.0,,356.0,,,1213.0,4.7,2350.0,,,,,,,
1991-11-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,55.0,1.0,,,1.0,,357.0,1.0,,2317.0,8.3,2150.0,,,,,,,
1991-11-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,71.0,62.0,,,,,,225.0,,,947.0,16.6,1350.0,,,,,,,
1991-11-19T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,71.0,60.0,,,,1.0,,151.0,,,2146.0,14.5,2150.0,,,,,,,
1991-11-20T00:00:00,0.48,GHCND:USW00013897,0.0,0.0,69.0,61.0,,1.0,,1.0,,55.0,,,1247.0,13.2,1250.0,,,,,,,
1991-11-21T00:00:00,0.06,GHCND:USW00013897,0.0,0.0,61.0,51.0,,1.0,,1.0,,121.0,,,1411.0,6.9,50.0,,,,,,,
1991-11-22T00:00:00,0.46,GHCND:USW00013897,0.0,0.0,56.0,48.0,,1.0,,1.0,,157.0,,,1000.0,7.8,850.0,,,,,,,
1991-11-23T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,54.0,32.0,,,,1.0,,351.0,,,2050.0,12.5,2050.0,,,,,,,
1991-11-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,44.0,29.0,,,,,,560.0,,,1536.0,11.6,1651.0,,,,,,,
1991-11-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,40.0,24.0,,,,,,551.0,,,1531.0,6.3,1350.0,,,,,,,
1991-11-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,22.0,,,,1.0,,534.0,,,2337.0,6.5,2250.0,,,,,,,
1991-11-27T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,52.0,36.0,,1.0,,,,0.0,,,611.0,9.2,850.0,,,,,,,
1991-11-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,50.0,,,,,,394.0,,,1349.0,12.3,1550.0,,,,,,,
1991-11-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,73.0,49.0,,,,,,461.0,,,2347.0,14.1,2351.0,,,,,,,
1991-11-30T00:00:00,1.65,GHCND:USW00013897,0.0,0.0,68.0,46.0,,1.0,,1.0,,0.0,,,7.0,11.4,2351.0,,,,,,,
1991-12-01T00:00:00,1.24,GHCND:USW00013897,0.0,0.0,49.0,44.0,,1.0,,1.0,,0.0,,,1623.0,9.2,1705.0,,,,,,,
1991-12-02T00:00:00,3.07,GHCND:USW00013897,0.0,0.0,70.0,44.0,,1.0,,1.0,,0.0,,,1559.0,9.6,2250.0,,,,,,,
1991-12-03T00:00:00,0.03,GHCND:USW00013897,0.0,0.0,44.0,33.0,,1.0,,1.0,,0.0,,,2231.0,12.1,2250.0,,,,,,,
1991-12-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,34.0,24.0,,,,,,474.0,,,456.0,11.0,452.0,,,,,,,
1991-12-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,49.0,21.0,,,,,,464.0,,,1523.0,8.3,1450.0,,,,,,,
1991-12-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,58.0,35.0,,,,,,436.0,,,1542.0,7.8,1550.0,,,,,,,
1991-12-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,41.0,,,,,,258.0,,,1322.0,10.1,2250.0,,,,,,,
1991-12-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,68.0,53.0,,,,,,209.0,,,1150.0,14.1,1150.0,,,,,,,
1991-12-09T00:00:00,1.02,GHCND:USW00013897,0.0,0.0,61.0,41.0,,1.0,,1.0,,0.0,,,1658.0,8.9,1650.0,,,,,,,
1991-12-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,51.0,32.0,1.0,,,1.0,,300.0,1.0,,1025.0,4.7,1052.0,,,,,,,
1991-12-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,55.0,32.0,,,,1.0,,269.0,1.0,,2343.0,4.7,2350.0,,,,,,,
1991-12-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,53.0,,1.0,,,,123.0,,,2111.0,13.2,1650.0,,,,,,,
