date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT03,WT16,WT01,WT18,WT08,WT07,WT05,TSUN,WT02,AWND,FMTM,WDF2,WSF2,WT13,TAVG,WDF5,WSF5
1970-11-08T00:00:00,2348.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,36.0,,,,,,,,402.0,,,,,,,,,
1970-11-09T00:00:00,1530.0,GHCND:USW00024127,0.0,0.0,0.0,58.0,40.0,,,,,,,,360.0,,,,,,,,,
1970-11-10T00:00:00,224.0,GHCND:USW00024127,0.18,0.0,0.0,54.0,32.0,,1.0,,,,,,156.0,,,,,,,,,
1970-11-11T00:00:00,1130.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,31.0,,1.0,,1.0,,,,48.0,,,,,,,,,
1970-11-12T00:00:00,1500.0,GHCND:USW00024127,0.4,0.0,0.0,44.0,37.0,,1.0,1.0,1.0,,,,0.0,,,,,,,,,
1970-11-13T00:00:00,1218.0,GHCND:USW00024127,0.01,0.0,0.0,47.0,31.0,,1.0,,,,,,402.0,,,,,,,,,
1970-11-14T00:00:00,1024.0,GHCND:USW00024127,0.0,0.0,0.0,46.0,25.0,,,,,,,,600.0,,,,,,,,,
1970-11-15T00:00:00,1112.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,25.0,,,,,,,,510.0,,,,,,,,,
1970-11-16T00:00:00,1230.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,28.0,,,,,1.0,,,438.0,,,,,,,,,
1970-11-17T00:00:00,912.0,GHCND:USW00024127,0.0,0.0,0.0,51.0,27.0,,,1.0,,1.0,,,354.0,,,,,,,,,
1970-11-18T00:00:00,1312.0,GHCND:USW00024127,0.06,0.2,0.0,42.0,32.0,,1.0,,1.0,,,,30.0,,,,,,,,,
1970-11-19T00:00:00,1100.0,GHCND:USW00024127,0.0,0.1,0.0,41.0,30.0,,,,1.0,,,,12.0,,,,,,,,,
1970-11-20T00:00:00,1518.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,30.0,,,,,,,,516.0,,,,,,,,,
1970-11-21T00:00:00,248.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,35.0,,1.0,,,,,,0.0,,,,,,,,,
1970-11-22T00:00:00,1512.0,GHCND:USW00024127,0.04,0.1,0.0,40.0,35.0,,1.0,1.0,1.0,1.0,,,0.0,,,,,,,,,
1970-11-23T00:00:00,1706.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,36.0,,1.0,1.0,,1.0,,,132.0,,,,,,,,,
1970-11-24T00:00:00,2154.0,GHCND:USW00024127,0.0,0.0,0.0,62.0,40.0,,1.0,,,1.0,,,0.0,,,,,,,,,
1970-11-25T00:00:00,30.0,GHCND:USW00024127,0.52,0.0,0.0,64.0,40.0,,1.0,,,,,,42.0,,,,,,,,,
1970-11-26T00:00:00,1912.0,GHCND:USW00024127,0.42,0.3,0.0,48.0,33.0,1.0,1.0,,1.0,,,,204.0,,,,,,,,,
1970-11-27T00:00:00,2100.0,GHCND:USW00024127,0.01,0.0,0.0,48.0,31.0,,1.0,,1.0,,,,186.0,,,,,,,,,
1970-11-28T00:00:00,1412.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,39.0,,,,,,,,198.0,,,,,,,,,
1970-11-29T00:00:00,2336.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,40.0,,1.0,,,,,,30.0,,,,,,,,,
1970-11-30T00:00:00,406.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,40.0,,1.0,,1.0,,,,36.0,,,,,,,,,
1970-12-01T00:00:00,0.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,31.0,,,,,,,,258.0,,,,,,,,,
1970-12-02T00:00:00,1142.0,GHCND:USW00024127,0.18,1.7,0.0,54.0,33.0,,1.0,,1.0,,,,462.0,,,,,,,,,
1970-12-03T00:00:00,1454.0,GHCND:USW00024127,0.0,0.0,1.0,44.0,25.0,,,,,,,,498.0,,,,,,,,,
1970-12-04T00:00:00,442.0,GHCND:USW00024127,0.05,0.0,0.0,45.0,37.0,,1.0,,,,,,0.0,,,,,,,,,
1970-12-05T00:00:00,648.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,32.0,,,1.0,,1.0,,,474.0,1.0,,,,,,,,
1970-12-06T00:00:00,1218.0,GHCND:USW00024127,0.0,0.0,0.0,46.0,28.0,,,1.0,,1.0,,,498.0,1.0,,,,,,,,
1970-12-07T00:00:00,2124.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,29.0,,1.0,1.0,,1.0,,,168.0,1.0,,,,,,,,
1970-12-08T00:00:00,106.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,35.0,,,,,1.0,,,384.0,,,,,,,,,
1970-12-09T00:00:00,824.0,GHCND:USW00024127,0.98,3.2,0.0,50.0,33.0,,1.0,1.0,1.0,,,,0.0,,,,,,,,,
1970-12-10T00:00:00,524.0,GHCND:USW00024127,0.04,0.3,2.0,38.0,25.0,,,1.0,1.0,,,,330.0,,,,,,,,,
1970-12-11T00:00:00,830.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,22.0,,,,1.0,,,,156.0,,,,,,,,,
1970-12-12T00:00:00,654.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,20.0,,,,,,,,522.0,,,,,,,,,
1970-12-13T00:00:00,1330.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,17.0,,,,,1.0,,,510.0,,,,,,,,,
1970-12-14T00:00:00,924.0,GHCND:USW00024127,0.07,0.7,0.0,40.0,19.0,,,,1.0,1.0,,,456.0,,,,,,,,,
1970-12-15T00:00:00,548.0,GHCND:USW00024127,0.06,1.2,2.0,39.0,30.0,,,,1.0,,,,366.0,,,,,,,,,
1970-12-16T00:00:00,1012.0,GHCND:USW00024127,0.34,5.7,1.0,46.0,31.0,,,1.0,1.0,,,,126.0,,,,,,,,,
1970-12-17T00:00:00,854.0,GHCND:USW00024127,0.77,8.8,6.0,34.0,26.0,,,1.0,1.0,,,,0.0,,,,,,,,,
1970-12-18T00:00:00,948.0,GHCND:USW00024127,0.16,1.5,11.0,34.0,10.0,,,1.0,1.0,1.0,,,138.0,1.0,,,,,,,,
1970-12-19T00:00:00,412.0,GHCND:USW00024127,0.0,0.0,11.0,30.0,3.0,,,1.0,,1.0,,,246.0,1.0,,,,,,,,
1970-12-20T00:00:00,2348.0,GHCND:USW00024127,0.0,0.0,10.0,30.0,1.0,,,1.0,1.0,1.0,,,456.0,1.0,,,,,,,,
1970-12-21T00:00:00,1148.0,GHCND:USW00024127,0.05,0.4,8.0,37.0,29.0,,,,1.0,,,,90.0,,,,,,,,,
1970-12-22T00:00:00,1024.0,GHCND:USW00024127,0.02,0.4,6.0,35.0,22.0,,,,1.0,,,,0.0,,,,,,,,,
1970-12-23T00:00:00,1054.0,GHCND:USW00024127,0.0,0.0,6.0,29.0,-1.0,,,1.0,1.0,1.0,,,552.0,1.0,,,,,,,,
1970-12-24T00:00:00,254.0,GHCND:USW00024127,0.0,0.0,5.0,23.0,-1.0,,,1.0,,1.0,,,414.0,1.0,,,,,,,,
1970-12-25T00:00:00,318.0,GHCND:USW00024127,0.0,0.0,5.0,20.0,0.0,,,1.0,,1.0,,,426.0,1.0,,,,,,,,
1970-12-26T00:00:00,2300.0,GHCND:USW00024127,0.0,0.1,5.0,19.0,4.0,,,1.0,1.0,1.0,,,306.0,1.0,,,,,,,,
1970-12-27T00:00:00,42.0,GHCND:USW00024127,0.01,0.4,5.0,24.0,17.0,,,1.0,1.0,1.0,,,0.0,,,,,,,,,
1970-12-28T00:00:00,1718.0,GHCND:USW00024127,0.03,0.5,6.0,33.0,10.0,,,1.0,1.0,1.0,,,396.0,1.0,,,,,,,,
1970-12-29T00:00:00,806.0,GHCND:USW00024127,0.04,0.9,5.0,39.0,22.0,,,,1.0,,,,30.0,,,,,,,,,
1970-12-30T00:00:00,2318.0,GHCND:USW00024127,0.0,0.0,6.0,36.0,24.0,,,,1.0,,,,318.0,,,,,,,,,
1971-10-01T00:00:00,1418.0,GHCND:USW00024127,0.32,0.7,2.0,45.0,34.0,,1.0,,1.0,,,,42.0,,,,,,,,,
1971-10-02T00:00:00,1424.0,GHCND:USW00024127,0.09,0.0,0.0,52.0,37.0,,1.0,,1.0,,,,270.0,,,,,,,,,
1971-10-03T00:00:00,1418.0,GHCND:USW00024127,0.0,0.0,0.0,57.0,33.0,,,,,,,,702.0,,,,,,,,,
1971-10-04T00:00:00,1212.0,GHCND:USW00024127,0.0,0.0,0.0,61.0,37.0,,,,,1.0,,,684.0,,,,,,,,,
1971-10-05T00:00:00,1500.0,GHCND:USW00024127,0.0,0.0,0.0,68.0,40.0,,,,,1.0,,,666.0,,,,,,,,,
1971-10-06T00:00:00,1442.0,GHCND:USW00024127,0.0,0.0,0.0,73.0,44.0,,,,,1.0,,,660.0,,,,,,,,,
1971-10-07T00:00:00,1400.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,43.0,,,,,,,,690.0,,,,,,,,,
1971-10-08T00:00:00,1312.0,GHCND:USW00024127,0.0,0.0,0.0,72.0,43.0,,,,,1.0,,,666.0,,,,,,,,,
1971-10-09T00:00:00,1318.0,GHCND:USW00024127,0.0,0.0,0.0,73.0,41.0,,,,,,,,684.0,,,,,,,,,
1971-10-10T00:00:00,436.0,GHCND:USW00024127,0.0,0.0,0.0,75.0,44.0,,,,,,,,672.0,,,,,,,,,
1971-10-11T00:00:00,630.0,GHCND:USW00024127,0.0,0.0,0.0,76.0,46.0,,,,,,,,606.0,,,,,,,,,
1971-10-12T00:00:00,1518.0,GHCND:USW00024127,0.0,0.0,0.0,69.0,43.0,,,,,,,,594.0,,,,,,,,,
1971-10-13T00:00:00,1454.0,GHCND:USW00024127,0.0,0.0,0.0,75.0,41.0,,,,,,,,672.0,,,,,,,,,
1971-10-14T00:00:00,424.0,GHCND:USW00024127,0.0,0.0,0.0,63.0,41.0,,,,,,,,324.0,,,,,,,,,
1971-10-15T00:00:00,1612.0,GHCND:USW00024127,0.0,0.0,0.0,63.0,37.0,,,,,,,,540.0,,,,,,,,,
1971-10-16T00:00:00,636.0,GHCND:USW00024127,0.7,0.0,0.0,61.0,41.0,,1.0,,,,,,0.0,,,,,,,,,
1971-10-17T00:00:00,6.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,38.0,,1.0,,1.0,,,,0.0,,,,,,,,,
1971-10-18T00:00:00,1136.0,GHCND:USW00024127,0.02,0.0,0.0,50.0,35.0,,1.0,,1.0,,,,288.0,,,,,,,,,
1971-10-19T00:00:00,1118.0,GHCND:USW00024127,0.0,0.0,0.0,58.0,33.0,,,,,,,,624.0,,,,,,,,,
1971-10-20T00:00:00,1012.0,GHCND:USW00024127,0.0,0.0,0.0,65.0,39.0,,,,,,,,636.0,,,,,,,,,
1971-10-21T00:00:00,1218.0,GHCND:USW00024127,0.0,0.0,0.0,56.0,38.0,,1.0,,,,,,222.0,,,,,,,,,
1971-10-22T00:00:00,1200.0,GHCND:USW00024127,0.0,0.0,0.0,65.0,36.0,,,,,1.0,,,648.0,,,,,,,,,
1971-10-23T00:00:00,912.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,42.0,,,,,,,,576.0,,,,,,,,,
1971-10-24T00:00:00,1006.0,GHCND:USW00024127,0.26,0.0,0.0,55.0,44.0,,1.0,,,,,,0.0,,,,,,,,,
1971-10-25T00:00:00,1348.0,GHCND:USW00024127,0.04,0.0,0.0,55.0,38.0,,1.0,,,,,,174.0,,,,,,,,,
1971-10-26T00:00:00,1406.0,GHCND:USW00024127,0.11,0.0,0.0,50.0,39.0,,1.0,1.0,,1.0,,,12.0,,,,,,,,,
1971-10-27T00:00:00,318.0,GHCND:USW00024127,0.65,5.8,0.0,46.0,30.0,,1.0,,1.0,,,,18.0,,,,,,,,,
1971-10-28T00:00:00,12.0,GHCND:USW00024127,0.22,0.6,6.0,33.0,26.0,,,,1.0,,,,360.0,,,,,,,,,
1971-10-29T00:00:00,1012.0,GHCND:USW00024127,0.02,0.3,2.0,30.0,18.0,,,,1.0,,,,0.0,,,,,,,,,
1971-10-30T00:00:00,1036.0,GHCND:USW00024127,0.03,0.7,2.0,35.0,16.0,,,,1.0,,,,6.0,,,,,,,,,
1971-10-31T00:00:00,230.0,GHCND:USW00024127,0.77,8.5,0.0,35.0,25.0,,,,1.0,,,,0.0,,,,,,,,,
1971-11-01T00:00:00,1324.0,GHCND:USW00024127,0.0,0.0,7.0,37.0,16.0,,,,1.0,,,,240.0,,,,,,,,,
1971-11-02T00:00:00,12.0,GHCND:USW00024127,0.0,0.0,5.0,41.0,20.0,,,1.0,1.0,,,,588.0,1.0,,,,,,,,
1971-11-03T00:00:00,754.0,GHCND:USW00024127,0.0,0.0,3.0,43.0,20.0,,,,,,,,624.0,,,,,,,,,
1971-11-04T00:00:00,1848.0,GHCND:USW00024127,0.0,0.0,2.0,44.0,18.0,,,1.0,,1.0,,,618.0,,,,,,,,,
1971-11-05T00:00:00,736.0,GHCND:USW00024127,0.0,0.0,1.0,41.0,24.0,,,,,1.0,,,528.0,,,,,,,,,
1971-11-06T00:00:00,42.0,GHCND:USW00024127,0.0,0.0,0.0,41.0,20.0,,,,,,,,618.0,,,,,,,,,
1971-11-07T00:00:00,1330.0,GHCND:USW00024127,0.0,0.0,0.0,42.0,20.0,,,,,1.0,,,570.0,,,,,,,,,
1971-11-08T00:00:00,2342.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,25.0,,,,,1.0,,,474.0,,,,,,,,,
1971-11-09T00:00:00,1524.0,GHCND:USW00024127,0.0,0.0,0.0,63.0,37.0,,,,,,,,420.0,,,,,,,,,
1971-11-10T00:00:00,900.0,GHCND:USW00024127,0.0,0.0,0.0,61.0,37.0,,,,,,,,558.0,,,,,,,,,
1971-11-11T00:00:00,1124.0,GHCND:USW00024127,0.0,0.0,0.0,65.0,43.0,,,,,,,,192.0,,,,,,,,,
1971-11-12T00:00:00,1518.0,GHCND:USW00024127,0.18,0.0,0.0,67.0,42.0,1.0,1.0,,1.0,,,,360.0,,,,,,,,,
1971-11-13T00:00:00,154.0,GHCND:USW00024127,0.19,0.0,0.0,52.0,35.0,1.0,1.0,,1.0,,,,444.0,,,,,,,,,
1971-11-14T00:00:00,106.0,GHCND:USW00024127,0.44,4.0,0.0,43.0,30.0,,1.0,,1.0,,,,0.0,,,,,,,,,
1971-11-15T00:00:00,2118.0,GHCND:USW00024127,0.01,0.6,3.0,43.0,26.0,,,1.0,1.0,,,,384.0,1.0,,,,,,,,
1971-11-16T00:00:00,1248.0,GHCND:USW00024127,0.0,0.0,0.0,42.0,30.0,,,,1.0,,,,78.0,,,,,,,,,
1971-11-17T00:00:00,1518.0,GHCND:USW00024127,0.0,0.0,0.0,40.0,25.0,,,,,,,,444.0,,,,,,,,,
1971-11-18T00:00:00,1306.0,GHCND:USW00024127,0.0,0.0,0.0,39.0,27.0,,,,,,,,258.0,,,,,,,,,
1971-11-19T00:00:00,254.0,GHCND:USW00024127,0.0,0.0,0.0,41.0,27.0,,,,,,,,222.0,,,,,,,,,
1971-11-20T00:00:00,1518.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,23.0,,,1.0,,1.0,,,588.0,,,,,,,,,
1971-11-21T00:00:00,1454.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,25.0,,,1.0,,1.0,,,294.0,,,,,,,,,
1971-11-22T00:00:00,2242.0,GHCND:USW00024127,0.0,0.0,0.0,46.0,32.0,,,,,1.0,,,6.0,,,,,,,,,
1971-11-23T00:00:00,1024.0,GHCND:USW00024127,0.0,0.0,0.0,51.0,31.0,,,,,1.0,,,384.0,,,,,,,,,
1971-11-24T00:00:00,1242.0,GHCND:USW00024127,0.0,0.0,0.0,56.0,35.0,,,,,,,,480.0,,,,,,,,,
1971-11-25T00:00:00,218.0,GHCND:USW00024127,0.0,0.0,0.0,46.0,32.0,,1.0,,,,,,12.0,,,,,,,,,
1971-11-26T00:00:00,2330.0,GHCND:USW00024127,0.05,0.0,0.0,48.0,32.0,,1.0,,,,,,24.0,,,,,,,,,
1971-11-27T00:00:00,218.0,GHCND:USW00024127,0.04,0.0,0.0,47.0,31.0,1.0,1.0,,1.0,,,,42.0,,,,,,,,,
1971-11-28T00:00:00,1024.0,GHCND:USW00024127,0.09,0.8,0.0,40.0,32.0,,1.0,,1.0,,,,0.0,,,,,,,,,
1971-11-29T00:00:00,2118.0,GHCND:USW00024127,0.0,0.0,0.0,41.0,32.0,,1.0,,1.0,,,,30.0,,,,,,,,,
1971-11-30T00:00:00,1000.0,GHCND:USW00024127,0.03,0.0,0.0,40.0,31.0,,1.0,1.0,1.0,,,,42.0,,,,,,,,,
1971-12-01T00:00:00,1654.0,GHCND:USW00024127,0.0,0.0,0.0,41.0,24.0,,,,,,,,462.0,,,,,,,,,
1971-12-02T00:00:00,1136.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,18.0,,,,1.0,,,,30.0,,,,,,,,,
1971-12-03T00:00:00,0.0,GHCND:USW00024127,0.15,2.0,0.0,35.0,18.0,,,,1.0,,,,36.0,,,,,,,,,
1971-12-04T00:00:00,2136.0,GHCND:USW00024127,0.0,0.0,1.0,33.0,10.0,,,,1.0,,,,444.0,,,,,,,,,
1971-12-05T00:00:00,2330.0,GHCND:USW00024127,0.01,0.2,1.0,35.0,24.0,,,,1.0,,,,6.0,,,,,,,,,
1971-12-06T00:00:00,942.0,GHCND:USW00024127,0.28,3.1,1.0,39.0,28.0,,1.0,,1.0,,,,90.0,,,,,,,,,
1971-12-07T00:00:00,1430.0,GHCND:USW00024127,0.02,0.6,3.0,28.0,11.0,,,,1.0,,,,258.0,,,,,,,,,
1971-12-08T00:00:00,2312.0,GHCND:USW00024127,0.0,0.0,2.0,23.0,4.0,,,,,,,,510.0,,,,,,,,,
1971-12-09T00:00:00,1430.0,GHCND:USW00024127,0.16,1.8,1.0,32.0,14.0,,,1.0,1.0,,,,72.0,,,,,,,,,
1971-12-10T00:00:00,1030.0,GHCND:USW00024127,0.1,1.0,3.0,31.0,13.0,,,,1.0,,,,318.0,,,,,,,,,
1971-12-11T00:00:00,2330.0,GHCND:USW00024127,0.1,3.0,5.0,33.0,13.0,,,,1.0,,,,378.0,,,,,,,,,
1971-12-12T00:00:00,1536.0,GHCND:USW00024127,0.02,0.4,4.0,34.0,18.0,,,,1.0,,,,0.0,,,,,,,,,
1971-12-13T00:00:00,1554.0,GHCND:USW00024127,0.0,0.0,2.0,31.0,11.0,,,,1.0,,,,498.0,,,,,,,,,
1971-12-14T00:00:00,1306.0,GHCND:USW00024127,0.1,1.5,2.0,27.0,13.0,,,,1.0,,,,42.0,,,,,,,,,
1971-12-15T00:00:00,2042.0,GHCND:USW00024127,0.03,0.6,2.0,30.0,12.0,,,1.0,1.0,1.0,,,114.0,,,,,,,,,
1971-12-16T00:00:00,42.0,GHCND:USW00024127,0.0,0.0,3.0,35.0,13.0,,,,1.0,,,,192.0,,,,,,,,,
1971-12-17T00:00:00,430.0,GHCND:USW00024127,0.0,0.0,2.0,27.0,10.0,,,,,1.0,,,498.0,,,,,,,,,
1971-12-18T00:00:00,24.0,GHCND:USW00024127,0.0,0.0,2.0,26.0,8.0,,,,,1.0,,,312.0,,,,,,,,,
1971-12-19T00:00:00,854.0,GHCND:USW00024127,0.0,0.0,2.0,27.0,7.0,,,1.0,,1.0,,,366.0,,,,,,,,,
1971-12-20T00:00:00,2336.0,GHCND:USW00024127,0.0,0.0,2.0,25.0,5.0,,,1.0,1.0,1.0,,,318.0,1.0,,,,,,,,
1971-12-21T00:00:00,2136.0,GHCND:USW00024127,0.0,0.0,2.0,42.0,17.0,,,,,,,,468.0,,,,,,,,,
1971-12-22T00:00:00,942.0,GHCND:USW00024127,0.02,0.0,1.0,46.0,39.0,,1.0,,,,,,18.0,,,,,,,,,
1971-12-23T00:00:00,100.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,34.0,,1.0,,,,,,18.0,,,,,,,,,
1971-12-24T00:00:00,518.0,GHCND:USW00024127,0.23,0.0,0.0,47.0,41.0,,1.0,,,,,,0.0,,,,,,,,,
1971-12-25T00:00:00,1330.0,GHCND:USW00024127,0.0,0.0,0.0,55.0,45.0,,,,,,,,186.0,,,,,,,,,
1971-12-26T00:00:00,630.0,GHCND:USW00024127,0.01,0.0,0.0,50.0,28.0,,1.0,,1.0,,,,84.0,,,,,,,,,
1971-12-27T00:00:00,1606.0,GHCND:USW00024127,0.0,0.0,0.0,39.0,24.0,,,,,,,,456.0,,,,,,,,,
1971-12-28T00:00:00,1554.0,GHCND:USW00024127,0.02,0.8,0.0,35.0,26.0,,,1.0,1.0,1.0,,,90.0,,,,,,,,,
1971-12-29T00:00:00,1418.0,GHCND:USW00024127,0.08,2.4,2.0,32.0,20.0,,,1.0,1.0,1.0,,,204.0,,,,,,,,,
1971-12-30T00:00:00,830.0,GHCND:USW00024127,0.02,0.3,2.0,35.0,13.0,,,,1.0,,,,330.0,,,,,,,,,
1972-10-01T00:00:00,1230.0,GHCND:USW00024127,0.0,0.0,0.0,72.0,45.0,,,,,,,,456.0,,,,,,,,,
1972-10-02T00:00:00,1412.0,GHCND:USW00024127,0.0,0.0,0.0,77.0,46.0,,,,,,,,702.0,,,,,,,,,
1972-10-03T00:00:00,2354.0,GHCND:USW00024127,0.0,0.0,0.0,79.0,45.0,,,,,,,,666.0,,,,,,,,,
1972-10-04T00:00:00,1800.0,GHCND:USW00024127,0.23,0.0,0.0,71.0,55.0,1.0,1.0,,,,,,186.0,,,,,,,,,
1972-10-05T00:00:00,230.0,GHCND:USW00024127,0.26,0.0,0.0,63.0,51.0,,1.0,,,,,,186.0,,,,,,,,,
1972-10-06T00:00:00,1454.0,GHCND:USW00024127,0.0,0.0,0.0,65.0,49.0,,,,,,,,330.0,,,,,,,,,
1972-10-07T00:00:00,1400.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,51.0,,,,,,,,354.0,,,,,,,,,
1972-10-08T00:00:00,2130.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,45.0,,1.0,,,1.0,,,588.0,,,,,,,,,
1972-10-09T00:00:00,2006.0,GHCND:USW00024127,0.25,0.0,0.0,73.0,52.0,1.0,1.0,,,,,,450.0,,,,,,,,,
1972-10-10T00:00:00,200.0,GHCND:USW00024127,0.14,0.0,0.0,63.0,52.0,,1.0,,,,,,36.0,,,,,,,,,
1972-10-11T00:00:00,1124.0,GHCND:USW00024127,0.0,0.0,0.0,72.0,50.0,,,,,,,,432.0,,,,,,,,,
1972-10-12T00:00:00,1354.0,GHCND:USW00024127,0.0,0.0,0.0,72.0,45.0,,,,,,,,222.0,,,,,,,,,
1972-10-13T00:00:00,500.0,GHCND:USW00024127,0.01,0.0,0.0,76.0,53.0,1.0,1.0,,,,,,498.0,,,,,,,,,
1972-10-14T00:00:00,1730.0,GHCND:USW00024127,0.0,0.0,0.0,78.0,50.0,,1.0,,,,,,504.0,,,,,,,,,
1972-10-15T00:00:00,12.0,GHCND:USW00024127,0.0,0.0,0.0,72.0,53.0,,,,,,,,594.0,,,,,,,,,
1972-10-16T00:00:00,1200.0,GHCND:USW00024127,0.04,0.0,0.0,71.0,53.0,1.0,1.0,,,,,,432.0,,,,,,,,,
1972-10-17T00:00:00,1542.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,48.0,,,,,,,,366.0,,,,,,,,,
1972-10-18T00:00:00,724.0,GHCND:USW00024127,0.0,0.0,0.0,65.0,47.0,,1.0,,,,,,42.0,,,,,,,,,
1972-10-19T00:00:00,1200.0,GHCND:USW00024127,0.17,0.0,0.0,57.0,50.0,,1.0,,,,,,0.0,,,,,,,,,
1972-10-20T00:00:00,1242.0,GHCND:USW00024127,0.48,0.0,0.0,57.0,45.0,1.0,1.0,,,,,,240.0,,,,,,,,,
1972-10-21T00:00:00,206.0,GHCND:USW00024127,0.0,0.0,0.0,56.0,41.0,,1.0,,,,,,12.0,,,,,,,,,
1972-10-22T00:00:00,1354.0,GHCND:USW00024127,0.0,0.0,0.0,60.0,41.0,,1.0,,,,,,534.0,,,,,,,,,
1972-10-23T00:00:00,2106.0,GHCND:USW00024127,0.52,0.0,0.0,64.0,39.0,1.0,1.0,,,,,,552.0,,,,,,,,,
1972-10-24T00:00:00,1342.0,GHCND:USW00024127,0.03,0.0,0.0,53.0,34.0,,1.0,,,,,,84.0,,,,,,,,,
1972-10-25T00:00:00,1506.0,GHCND:USW00024127,0.0,0.0,0.0,57.0,33.0,,,,,,,,642.0,,,,,,,,,
1972-10-26T00:00:00,1018.0,GHCND:USW00024127,0.0,0.0,0.0,61.0,35.0,,,,,,,,414.0,,,,,,,,,
1972-10-27T00:00:00,1406.0,GHCND:USW00024127,0.0,0.0,0.0,51.0,33.0,,,,,,,,552.0,,,,,,,,,
1972-10-28T00:00:00,1918.0,GHCND:USW00024127,0.35,2.5,0.0,59.0,32.0,,1.0,,1.0,,,,486.0,,,,,,,,,
1972-10-29T00:00:00,2300.0,GHCND:USW00024127,0.26,3.5,1.0,35.0,28.0,,,1.0,1.0,,,,18.0,,,,,,,,,
1972-10-30T00:00:00,1918.0,GHCND:USW00024127,0.0,0.0,2.0,36.0,26.0,,,,1.0,,,,294.0,,,,,,,,,
1972-10-31T00:00:00,54.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,24.0,,,,,,,,624.0,,,,,,,,,
1972-11-01T00:00:00,1300.0,GHCND:USW00024127,0.0,0.0,0.0,42.0,27.0,,,,1.0,,,,162.0,,,,,,,,,
1972-11-02T00:00:00,2306.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,38.0,,1.0,,1.0,1.0,,,120.0,,,,,,,,,
1972-11-03T00:00:00,2348.0,GHCND:USW00024127,0.0,0.0,0.0,59.0,34.0,,,,,,,,396.0,,,,,,,,,
1972-11-04T00:00:00,948.0,GHCND:USW00024127,0.02,0.0,0.0,62.0,45.0,,1.0,,,,,,276.0,,,,,,,,,
1972-11-05T00:00:00,1454.0,GHCND:USW00024127,0.71,0.0,0.0,46.0,33.0,,1.0,,,,,,18.0,,,,,,,,,
1972-11-06T00:00:00,2224.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,30.0,,,,,,,,600.0,,,,,,,,,
1972-11-07T00:00:00,1700.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,41.0,,1.0,,,,,,0.0,,,,,,,,,
1972-11-08T00:00:00,1118.0,GHCND:USW00024127,0.19,0.0,0.0,48.0,37.0,,1.0,,1.0,,,,0.0,,,,,,,,,
1972-11-09T00:00:00,1436.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,34.0,,,,,,,,294.0,,,,,,,,,
1972-11-10T00:00:00,1124.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,34.0,,,,,,,,150.0,,,,,,,,,
1972-11-11T00:00:00,1212.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,33.0,,1.0,,,,,,198.0,,,,,,,,,
1972-11-12T00:00:00,2030.0,GHCND:USW00024127,0.02,0.0,0.0,49.0,28.0,1.0,1.0,1.0,,,,,138.0,,,,,,,,,
1972-11-13T00:00:00,1154.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,35.0,,,,,,,,186.0,,,,,,,,,
1972-11-14T00:00:00,1148.0,GHCND:USW00024127,0.0,0.0,0.0,55.0,40.0,,,,,,,,132.0,,,,,,,,,
1972-11-15T00:00:00,1336.0,GHCND:USW00024127,0.06,0.0,0.0,45.0,35.0,,1.0,,,,,,0.0,,,,,,,,,
1972-11-16T00:00:00,1524.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,37.0,,,,,,,,12.0,,,,,,,,,
