date,TMAX,station,TMIN,AWND,FMTM,PGTM,PRCP,TAVG,WDF2,WDF5,WSF2,WSF5,SNWD,TSUN,WT01,WT05,WT13,WT16,WT18,WT08,WT07,WT02,WT03
2003-11-04T00:00:00,34.0,GHCND:USW00094960,31.0,9.2,1932.0,1838.0,0.03,33.0,290.0,300.0,17.9,21.9,1.0,0.0,,,,,,,,,
2003-11-05T00:00:00,31.0,GHCND:USW00094960,17.0,11.4,252.0,251.0,0.0,24.0,310.0,320.0,17.0,21.9,,0.0,,,,,,,,,
2003-11-06T00:00:00,34.0,GHCND:USW00094960,10.0,10.5,1540.0,1539.0,0.0,22.0,260.0,260.0,21.9,25.9,,0.0,,,,,,,,,
2003-11-07T00:00:00,22.0,GHCND:USW00094960,12.0,10.3,819.0,744.0,0.0,17.0,310.0,320.0,21.0,25.1,,0.0,,,,,,,,,
2003-11-08T00:00:00,28.0,GHCND:USW00094960,12.0,3.8,2320.0,1241.0,0.0,20.0,160.0,120.0,8.9,13.0,,0.0,,,,,,,,,
2003-11-09T00:00:00,46.0,GHCND:USW00094960,19.0,10.5,1338.0,1337.0,0.0,33.0,180.0,180.0,23.9,32.0,,0.0,,,,,,,,,
2003-11-10T00:00:00,44.0,GHCND:USW00094960,38.0,10.1,1344.0,1328.0,0.0,41.0,160.0,150.0,16.1,19.9,,0.0,,,,,,,,,
2003-11-11T00:00:00,59.0,GHCND:USW00094960,30.0,5.4,1404.0,1404.0,0.0,45.0,250.0,250.0,15.0,21.0,,0.0,,,,,,,,,
2003-11-12T00:00:00,41.0,GHCND:USW00094960,27.0,11.4,1522.0,1525.0,0.12,34.0,310.0,310.0,25.1,33.1,,0.0,,,,,,,,,
2003-11-13T00:00:00,36.0,GHCND:USW00094960,22.0,8.3,206.0,205.0,0.0,29.0,300.0,290.0,19.9,23.9,,0.0,,,,,,,,,
2003-11-14T00:00:00,46.0,GHCND:USW00094960,30.0,8.5,2334.0,113.0,0.0,38.0,150.0,200.0,13.0,16.1,,0.0,,,,,,,,,
2003-11-15T00:00:00,42.0,GHCND:USW00094960,40.0,6.7,2358.0,7.0,0.01,41.0,140.0,130.0,12.1,14.1,,0.0,,,,,,,,,
2003-11-16T00:00:00,43.0,GHCND:USW00094960,39.0,5.8,2356.0,2355.0,0.0,41.0,150.0,150.0,12.1,15.0,,0.0,,,,,,,,,
2003-11-17T00:00:00,53.0,GHCND:USW00094960,40.0,14.1,1203.0,1202.0,0.06,47.0,150.0,140.0,29.1,33.1,,0.0,,,,,,,,,
2003-11-18T00:00:00,50.0,GHCND:USW00094960,36.0,9.4,1146.0,1311.0,0.0,43.0,280.0,290.0,19.9,23.9,,0.0,,,,,,,,,
2003-11-19T00:00:00,50.0,GHCND:USW00094960,34.0,9.2,1059.0,911.0,0.0,42.0,300.0,280.0,19.9,25.1,,0.0,,,,,,,,,
2003-11-20T00:00:00,54.0,GHCND:USW00094960,32.0,11.4,1730.0,1534.0,0.0,43.0,300.0,300.0,23.0,29.1,,0.0,,,,,,,,,
2003-11-21T00:00:00,33.0,GHCND:USW00094960,23.0,7.6,2344.0,2317.0,0.0,28.0,10.0,10.0,17.0,21.0,,0.0,,,,,,,,,
2003-11-22T00:00:00,33.0,GHCND:USW00094960,28.0,11.6,2108.0,2107.0,0.04,31.0,10.0,10.0,17.9,25.1,,0.0,,,,,,,,,
2003-11-23T00:00:00,30.0,GHCND:USW00094960,15.0,14.3,1519.0,1208.0,0.06,23.0,320.0,330.0,23.9,32.0,3.0,0.0,,,,,,,,,
2003-11-24T00:00:00,18.0,GHCND:USW00094960,8.0,12.5,441.0,634.0,0.0,13.0,290.0,290.0,23.0,28.0,5.0,0.0,,,,,,,,,
2003-11-25T00:00:00,35.0,GHCND:USW00094960,16.0,13.6,1504.0,1441.0,0.0,26.0,250.0,240.0,23.0,33.1,5.0,,,,,,,,,,
2003-11-26T00:00:00,37.0,GHCND:USW00094960,15.0,6.3,2015.0,2016.0,0.02,26.0,140.0,150.0,17.9,21.9,3.0,0.0,,,,,,,,,
2003-11-27T00:00:00,33.0,GHCND:USW00094960,24.0,10.7,1721.0,1721.0,0.0,29.0,280.0,280.0,21.9,28.0,3.0,0.0,,,,,,,,,
2003-11-28T00:00:00,26.0,GHCND:USW00094960,17.0,12.5,409.0,348.0,0.0,22.0,300.0,300.0,21.9,25.9,3.0,0.0,,,,,,,,,
2003-11-29T00:00:00,35.0,GHCND:USW00094960,14.0,8.1,1045.0,1044.0,0.0,25.0,190.0,180.0,21.9,28.0,3.0,0.0,,,,,,,,,
2003-11-30T00:00:00,44.0,GHCND:USW00094960,23.0,14.1,1756.0,1755.0,0.0,34.0,290.0,300.0,31.1,38.0,3.0,0.0,,,,,,,,,
2003-12-01T00:00:00,34.0,GHCND:USW00094960,17.0,11.9,1235.0,444.0,0.0,26.0,290.0,270.0,23.0,30.0,1.0,,,,,,,,,,
2003-12-02T00:00:00,30.0,GHCND:USW00094960,12.0,5.1,1005.0,2301.0,0.0,21.0,140.0,130.0,12.1,14.1,,0.0,,,,,,,,,
2003-12-03T00:00:00,37.0,GHCND:USW00094960,28.0,6.0,2223.0,2223.0,0.0,33.0,130.0,130.0,13.0,16.1,,0.0,,,,,,,,,
2003-12-04T00:00:00,36.0,GHCND:USW00094960,30.0,3.8,1038.0,1037.0,0.04,33.0,150.0,150.0,8.9,10.1,,0.0,,,,,,,,,
2003-12-05T00:00:00,34.0,GHCND:USW00094960,30.0,6.9,1546.0,1542.0,0.01,32.0,310.0,310.0,13.0,16.1,1.0,0.0,,,,,,,,,
2003-12-06T00:00:00,32.0,GHCND:USW00094960,29.0,10.1,1801.0,1830.0,0.0,31.0,140.0,150.0,19.9,25.1,,0.0,,,,,,,,,
2003-12-07T00:00:00,37.0,GHCND:USW00094960,29.0,11.9,1322.0,1328.0,0.0,33.0,160.0,160.0,17.9,21.9,,0.0,,,,,,,,,
2003-12-08T00:00:00,41.0,GHCND:USW00094960,31.0,6.9,1143.0,1.0,0.0,36.0,180.0,140.0,12.1,15.0,,0.0,,,,,,,,,
2003-12-09T00:00:00,34.0,GHCND:USW00094960,19.0,9.6,2312.0,2049.0,0.15,27.0,330.0,340.0,16.1,21.0,,0.0,,,,,,,,,
2003-12-10T00:00:00,22.0,GHCND:USW00094960,10.0,14.1,1141.0,1455.0,0.0,16.0,330.0,320.0,21.0,23.9,8.0,0.0,,,,,,,,,
2003-12-11T00:00:00,10.0,GHCND:USW00094960,-4.0,7.8,55.0,54.0,0.0,3.0,310.0,310.0,15.0,19.9,7.0,0.0,,,,,,,,,
2003-12-12T00:00:00,16.0,GHCND:USW00094960,-6.0,5.6,2359.0,2350.0,0.0,5.0,190.0,190.0,13.0,17.0,7.0,0.0,,,,,,,,,
2003-12-13T00:00:00,26.0,GHCND:USW00094960,6.0,10.1,2019.0,2024.0,0.0,16.0,160.0,160.0,17.0,21.9,7.0,0.0,,,,,,,,,
2003-12-14T00:00:00,29.0,GHCND:USW00094960,25.0,11.2,2140.0,2023.0,0.0,27.0,150.0,160.0,17.9,21.9,6.0,0.0,,,,,,,,,
2003-12-15T00:00:00,28.0,GHCND:USW00094960,25.0,9.4,420.0,756.0,0.02,27.0,150.0,150.0,16.1,21.9,5.0,0.0,,,,,,,,,
2003-12-16T00:00:00,27.0,GHCND:USW00094960,14.0,16.1,1028.0,1028.0,0.01,21.0,300.0,300.0,29.1,36.9,7.0,0.0,,,,,,,,,
2003-12-17T00:00:00,22.0,GHCND:USW00094960,11.0,3.6,120.0,105.0,0.0,17.0,300.0,300.0,13.0,16.1,5.0,,,,,,,,,,
2003-12-18T00:00:00,32.0,GHCND:USW00094960,19.0,11.6,1436.0,1417.0,0.01,26.0,290.0,300.0,23.9,31.1,6.0,0.0,,,,,,,,,
2003-12-19T00:00:00,28.0,GHCND:USW00094960,9.0,10.3,340.0,346.0,0.0,19.0,310.0,300.0,19.9,23.9,6.0,0.0,,,,,,,,,
2003-12-20T00:00:00,35.0,GHCND:USW00094960,16.0,10.5,1330.0,1316.0,0.0,26.0,180.0,180.0,23.0,29.1,6.0,0.0,,,,,,,,,
2003-12-21T00:00:00,40.0,GHCND:USW00094960,25.0,7.8,2058.0,2039.0,0.0,33.0,290.0,290.0,14.1,17.0,5.0,0.0,,,,,,,,,
2003-12-22T00:00:00,36.0,GHCND:USW00094960,29.0,9.8,1828.0,1828.0,0.0,33.0,280.0,280.0,16.1,21.0,4.0,0.0,,,,,,,,,
2003-12-23T00:00:00,31.0,GHCND:USW00094960,13.0,8.5,214.0,302.0,0.0,22.0,320.0,330.0,17.9,23.0,4.0,0.0,,,,,,,,,
2003-12-24T00:00:00,30.0,GHCND:USW00094960,6.0,1.3,1307.0,1306.0,0.0,18.0,220.0,220.0,8.1,8.9,3.0,0.0,,,,,,,,,
2003-12-25T00:00:00,35.0,GHCND:USW00094960,10.0,5.8,2211.0,2210.0,0.0,23.0,140.0,140.0,15.0,19.9,2.0,0.0,,,,,,,,,
2003-12-26T00:00:00,39.0,GHCND:USW00094960,30.0,11.2,1454.0,2343.0,0.0,35.0,150.0,130.0,17.9,21.9,2.0,0.0,,,,,,,,,
2003-12-27T00:00:00,43.0,GHCND:USW00094960,36.0,13.6,1259.0,1334.0,0.03,40.0,140.0,150.0,23.9,30.0,1.0,0.0,,,,,,,,,
2003-12-28T00:00:00,38.0,GHCND:USW00094960,28.0,12.5,1200.0,1158.0,0.0,33.0,210.0,210.0,23.0,30.0,,0.0,,,,,,,,,
2003-12-29T00:00:00,28.0,GHCND:USW00094960,17.0,9.4,141.0,2247.0,0.0,23.0,260.0,260.0,16.1,17.9,,0.0,,,,,,,,,
2003-12-30T00:00:00,29.0,GHCND:USW00094960,7.0,6.7,2354.0,2352.0,0.0,18.0,260.0,250.0,23.9,30.0,1.0,0.0,,,,,,,,,
2004-10-01T00:00:00,66.0,GHCND:USW00094960,36.0,11.0,1208.0,925.0,0.38,51.0,310.0,320.0,23.9,31.1,,0.0,,,,,,,,,
2004-10-02T00:00:00,57.0,GHCND:USW00094960,34.0,9.8,1244.0,1224.0,0.0,46.0,240.0,240.0,19.9,25.1,,0.0,,,,,,,,,
2004-10-03T00:00:00,71.0,GHCND:USW00094960,40.0,11.6,2046.0,1928.0,0.0,56.0,330.0,310.0,23.9,33.1,,0.0,,,,,,,,,
2004-10-04T00:00:00,48.0,GHCND:USW00094960,31.0,6.9,830.0,1320.0,0.0,40.0,290.0,320.0,15.0,17.9,,0.0,,,,,,,,,
2004-10-05T00:00:00,68.0,GHCND:USW00094960,31.0,10.1,1017.0,1342.0,0.0,50.0,180.0,190.0,21.9,25.9,,0.0,,,,,,,,,
2004-10-06T00:00:00,78.0,GHCND:USW00094960,54.0,8.7,1527.0,1524.0,0.0,66.0,190.0,190.0,16.1,21.9,,,,,,,,,,,
2004-10-07T00:00:00,71.0,GHCND:USW00094960,53.0,8.7,1005.0,1129.0,0.03,62.0,160.0,190.0,17.0,21.9,,,,,,,,,,,
2004-10-08T00:00:00,66.0,GHCND:USW00094960,51.0,11.4,1323.0,1322.0,0.0,59.0,290.0,300.0,28.0,34.9,,,,,,,,,,,
2004-10-09T00:00:00,67.0,GHCND:USW00094960,38.0,1.6,927.0,1516.0,0.0,53.0,40.0,140.0,8.1,8.9,,,,,,,,,,,
2004-10-10T00:00:00,70.0,GHCND:USW00094960,38.0,4.7,1429.0,1428.0,0.0,54.0,180.0,180.0,15.0,17.0,,,,,,,,,,,
2004-10-11T00:00:00,67.0,GHCND:USW00094960,40.0,2.2,1443.0,1404.0,0.0,54.0,140.0,150.0,10.1,13.0,,0.0,,,,,,,,,
2004-10-12T00:00:00,61.0,GHCND:USW00094960,33.0,0.9,1432.0,1108.0,0.0,47.0,140.0,200.0,6.9,8.9,,0.0,,,,,,,,,
2004-10-13T00:00:00,51.0,GHCND:USW00094960,41.0,11.2,1539.0,1539.0,0.08,46.0,330.0,340.0,21.0,28.0,,0.0,,,,,,,,,
2004-10-14T00:00:00,42.0,GHCND:USW00094960,30.0,4.9,147.0,210.0,0.0,36.0,360.0,360.0,15.0,19.9,,0.0,,,,,,,,,
2004-10-15T00:00:00,45.0,GHCND:USW00094960,36.0,8.9,1611.0,1610.0,0.17,41.0,280.0,280.0,25.1,33.1,,0.0,,,,,,,,,
2004-10-16T00:00:00,40.0,GHCND:USW00094960,35.0,16.8,1505.0,1504.0,0.0,38.0,290.0,300.0,28.0,33.1,,0.0,,,,,,,,,
2004-10-17T00:00:00,38.0,GHCND:USW00094960,27.0,4.5,140.0,138.0,0.14,33.0,320.0,320.0,16.1,19.9,,0.0,,,,,,,,,
2004-10-18T00:00:00,50.0,GHCND:USW00094960,36.0,8.5,2146.0,2149.0,0.0,43.0,80.0,80.0,15.0,19.9,,0.0,,,,,,,,,
2004-10-19T00:00:00,48.0,GHCND:USW00094960,43.0,7.8,1221.0,618.0,0.0,46.0,160.0,130.0,14.1,17.9,,0.0,,,,,,,,,
2004-10-20T00:00:00,53.0,GHCND:USW00094960,42.0,5.6,2055.0,2048.0,0.0,48.0,160.0,160.0,10.1,13.0,,0.0,,,,,,,,,
2004-10-21T00:00:00,52.0,GHCND:USW00094960,43.0,9.8,1537.0,1529.0,0.0,48.0,150.0,140.0,17.9,23.0,,0.0,,,,,,,,,
2004-10-22T00:00:00,64.0,GHCND:USW00094960,51.0,11.0,2201.0,2201.0,0.13,58.0,140.0,150.0,21.9,29.1,,0.0,,,,,,,,,
2004-10-23T00:00:00,65.0,GHCND:USW00094960,44.0,13.9,1621.0,1521.0,0.34,55.0,260.0,270.0,21.9,30.0,,0.0,,,,,,,,,
2004-10-24T00:00:00,65.0,GHCND:USW00094960,32.0,6.7,1533.0,1533.0,0.0,49.0,160.0,160.0,16.1,21.9,,0.0,,,,,,,,,
2004-10-25T00:00:00,55.0,GHCND:USW00094960,38.0,6.7,502.0,432.0,0.0,47.0,300.0,310.0,17.9,23.0,,0.0,,,,,,,,,
2004-10-26T00:00:00,50.0,GHCND:USW00094960,38.0,8.7,1247.0,1345.0,0.0,44.0,70.0,80.0,17.9,23.9,,0.0,,,,,,,,,
2004-10-27T00:00:00,49.0,GHCND:USW00094960,43.0,6.7,2358.0,2358.0,0.0,46.0,150.0,140.0,13.0,15.0,,0.0,,,,,,,,,
2004-10-28T00:00:00,62.0,GHCND:USW00094960,49.0,9.4,1305.0,1300.0,1.44,56.0,110.0,90.0,19.9,25.1,,0.0,,,,,,,,,
2004-10-29T00:00:00,74.0,GHCND:USW00094960,53.0,7.4,1711.0,1710.0,0.07,64.0,170.0,170.0,29.1,38.9,,0.0,,,,,,,,,
2004-10-30T00:00:00,56.0,GHCND:USW00094960,41.0,12.8,1336.0,1335.0,0.03,49.0,300.0,310.0,28.0,33.1,,0.0,,,,,,,,,
2004-10-31T00:00:00,44.0,GHCND:USW00094960,37.0,5.8,205.0,6.0,0.0,41.0,280.0,280.0,13.0,16.1,,0.0,,,,,,,,,
2004-11-01T00:00:00,49.0,GHCND:USW00094960,35.0,4.5,1134.0,1125.0,0.01,42.0,100.0,90.0,14.1,17.0,,0.0,,,,,,,,,
2004-11-02T00:00:00,50.0,GHCND:USW00094960,30.0,6.7,1207.0,1210.0,0.09,40.0,320.0,320.0,17.0,21.9,,0.0,,,,,,,,,
2004-11-03T00:00:00,52.0,GHCND:USW00094960,29.0,7.2,1331.0,1038.0,0.0,41.0,200.0,180.0,15.0,17.0,,0.0,,,,,,,,,
2004-11-04T00:00:00,50.0,GHCND:USW00094960,32.0,12.5,1342.0,1248.0,0.0,41.0,290.0,310.0,25.9,33.1,,0.0,,,,,,,,,
2004-11-05T00:00:00,55.0,GHCND:USW00094960,36.0,9.4,205.0,203.0,0.0,46.0,260.0,270.0,19.9,23.9,,0.0,,,,,,,,,
2004-11-06T00:00:00,64.0,GHCND:USW00094960,37.0,8.7,1418.0,1417.0,0.0,51.0,250.0,240.0,17.9,23.0,,0.0,,,,,,,,,
2004-11-07T00:00:00,48.0,GHCND:USW00094960,28.0,10.1,1423.0,1401.0,0.0,38.0,300.0,320.0,17.9,23.0,,0.0,,,,,,,,,
2004-11-08T00:00:00,40.0,GHCND:USW00094960,29.0,3.8,1921.0,1920.0,0.0,35.0,120.0,120.0,10.1,12.1,,0.0,,,,,,,,,
2004-11-09T00:00:00,59.0,GHCND:USW00094960,34.0,12.1,2144.0,2254.0,0.0,47.0,180.0,180.0,21.0,28.0,,,,,,,,,,,
2004-11-10T00:00:00,56.0,GHCND:USW00094960,31.0,11.9,1137.0,1136.0,0.0,44.0,330.0,330.0,21.9,25.9,,,,,,,,,,,
2004-11-11T00:00:00,38.0,GHCND:USW00094960,20.0,3.6,23.0,22.0,0.0,29.0,350.0,350.0,12.1,16.1,,,,,,,,,,,
2004-11-12T00:00:00,41.0,GHCND:USW00094960,15.0,0.7,1604.0,1613.0,0.0,28.0,200.0,200.0,6.9,8.1,,,,,,,,,,,
2004-11-13T00:00:00,47.0,GHCND:USW00094960,18.0,5.6,1507.0,1354.0,0.0,33.0,180.0,180.0,13.0,16.1,,,,,,,,,,,
2004-11-14T00:00:00,46.0,GHCND:USW00094960,22.0,5.6,2045.0,2045.0,0.0,34.0,150.0,150.0,13.0,15.0,,0.0,,,,,,,,,
2004-11-15T00:00:00,52.0,GHCND:USW00094960,32.0,6.9,1544.0,1610.0,0.0,42.0,170.0,150.0,14.1,16.1,,0.0,,,,,,,,,
2004-11-16T00:00:00,52.0,GHCND:USW00094960,38.0,6.5,1024.0,931.0,0.0,45.0,190.0,190.0,15.0,17.9,,,,,,,,,,,
2004-11-17T00:00:00,48.0,GHCND:USW00094960,39.0,3.6,227.0,226.0,0.0,44.0,210.0,210.0,8.9,13.0,,,,,,,,,,,
2004-11-18T00:00:00,49.0,GHCND:USW00094960,38.0,4.0,1449.0,1448.0,0.0,44.0,10.0,10.0,8.9,12.1,,,,,,,,,,,
2004-11-19T00:00:00,42.0,GHCND:USW00094960,38.0,5.4,1105.0,1344.0,0.49,40.0,70.0,90.0,12.1,15.0,,,,,,,,,,,
2004-11-20T00:00:00,41.0,GHCND:USW00094960,30.0,11.0,1141.0,1016.0,0.01,36.0,300.0,280.0,19.9,25.1,,,,,,,,,,,
2004-11-21T00:00:00,41.0,GHCND:USW00094960,26.0,6.7,1524.0,1523.0,0.0,34.0,230.0,240.0,14.1,16.1,,,,,,,,,,,
2004-11-22T00:00:00,44.0,GHCND:USW00094960,32.0,11.0,1410.0,1410.0,0.0,38.0,190.0,200.0,17.9,23.0,,0.0,,,,,,,,,
2004-11-23T00:00:00,39.0,GHCND:USW00094960,22.0,10.5,421.0,418.0,0.0,31.0,310.0,300.0,28.0,32.0,,0.0,,,,,,,,,
2004-11-24T00:00:00,35.0,GHCND:USW00094960,19.0,3.1,1517.0,1516.0,0.0,27.0,300.0,300.0,10.1,12.1,,0.0,,,,,,,,,
2004-11-25T00:00:00,35.0,GHCND:USW00094960,17.0,5.4,2327.0,2327.0,0.0,26.0,130.0,120.0,10.1,13.0,,0.0,,,,,,,,,
2004-11-26T00:00:00,35.0,GHCND:USW00094960,31.0,6.0,1551.0,204.0,0.09,33.0,100.0,130.0,10.1,14.1,,0.0,,,,,,,,,
2004-11-27T00:00:00,34.0,GHCND:USW00094960,27.0,11.2,1433.0,1220.0,0.04,31.0,310.0,320.0,17.9,23.0,,0.0,,,,,,,,,
2004-11-28T00:00:00,35.0,GHCND:USW00094960,20.0,6.3,221.0,236.0,0.0,28.0,310.0,300.0,15.0,17.9,,0.0,,,,,,,,,
2004-11-29T00:00:00,31.0,GHCND:USW00094960,20.0,7.8,606.0,538.0,0.0,26.0,300.0,300.0,14.1,17.0,,0.0,,,,,,,,,
2004-11-30T00:00:00,37.0,GHCND:USW00094960,21.0,7.4,1248.0,1223.0,0.0,29.0,200.0,200.0,16.1,21.9,,0.0,,,,,,,,,
2004-12-01T00:00:00,33.0,GHCND:USW00094960,18.0,7.4,1350.0,1349.0,0.0,26.0,320.0,320.0,21.9,23.9,,0.0,,,,,,,,,
2004-12-02T00:00:00,35.0,GHCND:USW00094960,14.0,8.1,1352.0,1348.0,0.0,25.0,300.0,300.0,21.0,25.9,,0.0,,,,,,,,,
2004-12-03T00:00:00,39.0,GHCND:USW00094960,20.0,9.8,939.0,938.0,0.0,30.0,160.0,170.0,16.1,19.9,,0.0,,,,,,,,,
2004-12-04T00:00:00,44.0,GHCND:USW00094960,25.0,10.5,57.0,131.0,0.0,35.0,220.0,240.0,21.9,28.0,,0.0,,,,,,,,,
2004-12-05T00:00:00,33.0,GHCND:USW00094960,22.0,10.5,2325.0,1847.0,0.0,28.0,90.0,80.0,16.1,23.0,,0.0,,,,,,,,,
2004-12-06T00:00:00,35.0,GHCND:USW00094960,30.0,6.7,920.0,47.0,0.03,33.0,100.0,90.0,13.0,17.9,,0.0,,,,,,,,,
2004-12-07T00:00:00,36.0,GHCND:USW00094960,33.0,6.9,1407.0,1440.0,0.01,35.0,300.0,310.0,16.1,19.9,,0.0,,,,,,,,,
2004-12-08T00:00:00,39.0,GHCND:USW00094960,31.0,8.1,614.0,636.0,0.0,35.0,150.0,140.0,15.0,19.9,,0.0,,,,,,,,,
2004-12-09T00:00:00,39.0,GHCND:USW00094960,33.0,5.6,2349.0,1733.0,0.07,36.0,360.0,50.0,10.1,13.0,,0.0,,,,,,,,,
2004-12-10T00:00:00,35.0,GHCND:USW00094960,31.0,10.3,1421.0,1153.0,0.04,33.0,340.0,360.0,17.0,21.9,,0.0,,,,,,,,,
2004-12-11T00:00:00,35.0,GHCND:USW00094960,27.0,8.5,2247.0,2246.0,0.0,31.0,180.0,180.0,17.0,23.0,,0.0,,,,,,,,,
2004-12-12T00:00:00,41.0,GHCND:USW00094960,19.0,23.3,1301.0,1303.0,0.0,30.0,300.0,300.0,40.9,51.0,,0.0,,,,,,,,,
2004-12-13T00:00:00,19.0,GHCND:USW00094960,9.0,14.1,140.0,309.0,0.0,14.0,310.0,320.0,25.1,33.1,,0.0,,,,,,,,,
2004-12-14T00:00:00,27.0,GHCND:USW00094960,5.0,6.9,2248.0,2359.0,0.0,16.0,180.0,180.0,14.1,17.9,,0.0,,,,,,,,,
2004-12-15T00:00:00,41.0,GHCND:USW00094960,26.0,9.2,1112.0,237.0,0.0,34.0,210.0,180.0,17.0,23.0,,0.0,,,,,,,,,
2004-12-16T00:00:00,35.0,GHCND:USW00094960,14.0,10.5,1556.0,1341.0,0.0,25.0,290.0,300.0,19.9,23.9,,0.0,,,,,,,,,
2004-12-17T00:00:00,35.0,GHCND:USW00094960,7.0,7.8,1555.0,1833.0,0.0,21.0,170.0,170.0,16.1,21.0,,0.0,,,,,,,,,
2004-12-18T00:00:00,39.0,GHCND:USW00094960,-2.0,16.6,605.0,530.0,0.0,19.0,300.0,300.0,25.9,33.1,,0.0,,,,,,,,,
2004-12-19T00:00:00,14.0,GHCND:USW00094960,-9.0,10.3,2227.0,2226.0,0.0,3.0,160.0,160.0,23.9,30.0,,0.0,,,,,,,,,
2004-12-20T00:00:00,27.0,GHCND:USW00094960,14.0,12.3,733.0,603.0,0.0,21.0,160.0,170.0,31.1,38.0,,0.0,,,,,,,,,
2004-12-21T00:00:00,33.0,GHCND:USW00094960,-1.0,15.7,214.0,221.0,0.0,16.0,270.0,280.0,31.1,34.9,,0.0,,,,,,,,,
2004-12-22T00:00:00,1.0,GHCND:USW00094960,-5.0,8.5,902.0,303.0,0.0,-2.0,300.0,300.0,15.0,17.9,,0.0,,,,,,,,,
2004-12-23T00:00:00,0.0,GHCND:USW00094960,-10.0,9.2,1607.0,1552.0,0.0,-5.0,290.0,290.0,16.1,19.9,,0.0,,,,,,,,,
2004-12-24T00:00:00,10.0,GHCND:USW00094960,-12.0,8.1,1656.0,1559.0,0.0,-1.0,140.0,160.0,16.1,21.0,,0.0,,,,,,,,,
2004-12-25T00:00:00,17.0,GHCND:USW00094960,5.0,6.3,1800.0,1850.0,0.0,11.0,10.0,20.0,10.1,14.1,,0.0,,,,,,,,,
2004-12-26T00:00:00,20.0,GHCND:USW00094960,-4.0,4.5,1218.0,1422.0,0.0,8.0,100.0,90.0,13.0,15.0,,,,,,,,,,,
2004-12-27T00:00:00,26.0,GHCND:USW00094960,16.0,7.8,1123.0,1054.0,0.0,21.0,130.0,150.0,15.0,17.9,,,,,,,,,,,
2004-12-28T00:00:00,28.0,GHCND:USW00094960,14.0,5.6,1511.0,1405.0,0.0,21.0,300.0,300.0,14.1,17.0,,,,,,,,,,,
2004-12-29T00:00:00,25.0,GHCND:USW00094960,22.0,7.4,1859.0,2248.0,0.0,24.0,150.0,120.0,14.1,16.1,,,,,,,,,,,
2004-12-30T00:00:00,49.0,GHCND:USW00094960,25.0,12.3,2334.0,2334.0,0.11,37.0,250.0,250.0,32.0,40.9,,,,,,,,,,,
2005-10-01T00:00:00,83.0,GHCND:USW00094960,54.0,8.7,1352.0,,0.0,,150.0,160.0,16.1,19.9,,,,,,,,,,,
2005-10-02T00:00:00,78.0,GHCND:USW00094960,64.0,11.9,1606.0,,0.0,,140.0,130.0,21.0,25.9,,,,,,,,,,,
2005-10-03T00:00:00,84.0,GHCND:USW00094960,71.0,9.6,2311.0,,0.0,,190.0,190.0,16.1,21.0,,,,,,,,,,,
2005-10-04T00:00:00,77.0,GHCND:USW00094960,59.0,6.0,1606.0,,1.15,,320.0,310.0,21.0,25.1,,,,,,,,,,,
2005-10-05T00:00:00,70.0,GHCND:USW00094960,43.0,13.6,2321.0,,1.48,,230.0,240.0,25.1,33.1,,,,,,,,,,,
2005-10-06T00:00:00,43.0,GHCND:USW00094960,38.0,13.6,105.0,,0.0,,250.0,260.0,29.1,36.9,,,,,,,,,,,
2005-10-07T00:00:00,49.0,GHCND:USW00094960,30.0,4.9,5.0,,0.0,,340.0,360.0,12.1,15.0,,,,,,,,,,,
2005-10-08T00:00:00,55.0,GHCND:USW00094960,30.0,5.8,1301.0,,0.0,,160.0,130.0,15.0,17.9,,,,,,,,,,,
2005-10-09T00:00:00,58.0,GHCND:USW00094960,38.0,5.6,924.0,,0.0,,140.0,120.0,15.0,17.0,,,,,,,,,,,
2005-10-10T00:00:00,63.0,GHCND:USW00094960,36.0,2.7,1219.0,,0.0,,60.0,40.0,10.1,12.1,,,,,,,,,,,
2005-10-11T00:00:00,61.0,GHCND:USW00094960,34.0,3.6,1106.0,,0.0,,140.0,140.0,13.0,16.1,,,,,,,,,,,
2005-10-12T00:00:00,61.0,GHCND:USW00094960,53.0,4.5,116.0,,0.28,,130.0,130.0,12.1,16.1,,,,,,,,,,,
2005-10-13T00:00:00,61.0,GHCND:USW00094960,46.0,4.9,1150.0,,0.02,,260.0,250.0,13.0,15.0,,,,,,,,,,,
2005-10-14T00:00:00,70.0,GHCND:USW00094960,45.0,9.4,1558.0,,0.01,,270.0,260.0,23.0,30.0,,,,,,,,,,,
2005-10-15T00:00:00,62.0,GHCND:USW00094960,38.0,6.9,1426.0,,0.0,,280.0,280.0,17.0,21.9,,,,,,,,,,,
2005-10-16T00:00:00,67.0,GHCND:USW00094960,34.0,6.9,1534.0,,0.0,,150.0,160.0,16.1,19.9,,,,,,,,,,,
2005-10-17T00:00:00,65.0,GHCND:USW00094960,44.0,10.3,1310.0,,0.04,,300.0,290.0,21.9,30.0,,,,,,,,,,,
2005-10-18T00:00:00,77.0,GHCND:USW00094960,40.0,10.5,2000.0,,0.0,,300.0,290.0,30.0,38.0,,,,,,,,,,,
2005-10-19T00:00:00,54.0,GHCND:USW00094960,37.0,5.1,101.0,,0.0,,340.0,10.0,19.9,25.9,,,,,,,,,,,
2005-10-20T00:00:00,59.0,GHCND:USW00094960,32.0,3.4,1526.0,,0.0,,50.0,60.0,8.9,12.1,,,,,,,,,,,
