date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT08,WT01,WT16,WT18,WT03,TSUN,WT02,WT05,AWND,FMTM,WDF2,WSF2,WT13,TAVG,WDF5,WSF5,WT07
1988-10-19T00:00:00,1402.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,46.0,,,1.0,,,324.0,,,10.3,1650.0,,,,,,,
1988-10-20T00:00:00,835.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,41.0,,,,,,487.0,,,7.6,850.0,,,,,,,
1988-10-21T00:00:00,2027.0,GHCND:USW00013743,1.22,0.0,0.0,56.0,47.0,,1.0,1.0,,,0.0,,,9.4,1951.0,,,,,,,
1988-10-22T00:00:00,1532.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,44.0,,,1.0,,,57.0,,,14.8,1652.0,,,,,,,
1988-10-23T00:00:00,1330.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,45.0,,,,,,617.0,,,13.2,2252.0,,,,,,,
1988-10-24T00:00:00,1549.0,GHCND:USW00013743,0.11,0.0,0.0,66.0,46.0,,1.0,1.0,,,452.0,,,12.1,2350.0,,,,,,,
1988-10-25T00:00:00,2003.0,GHCND:USW00013743,0.04,0.0,0.0,63.0,40.0,,,1.0,,,481.0,,,13.0,2050.0,,,,,,,
1988-10-26T00:00:00,1340.0,GHCND:USW00013743,0.0,0.0,0.0,57.0,39.0,,,,,,618.0,,,10.1,1350.0,,,,,,,
1988-10-27T00:00:00,1516.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,34.0,,,,,,578.0,,,7.6,2350.0,,,,,,,
1988-10-28T00:00:00,1251.0,GHCND:USW00013743,0.0,0.0,0.0,73.0,44.0,,1.0,,,,98.0,,,12.5,1853.0,,,,,,,
1988-10-29T00:00:00,1317.0,GHCND:USW00013743,0.0,0.0,0.0,56.0,39.0,,,,,,590.0,,,8.7,1253.0,,,,,,,
1988-10-30T00:00:00,1220.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,41.0,,,,,,517.0,,,10.5,950.0,,,,,,,
1988-10-31T00:00:00,849.0,GHCND:USW00013743,0.0,0.0,0.0,50.0,34.0,,,1.0,,,253.0,,,8.1,1850.0,,,,,,,
1988-11-01T00:00:00,1453.0,GHCND:USW00013743,0.71,0.0,0.0,50.0,42.0,,1.0,1.0,,,9.0,,,8.1,1450.0,,,,,,,
1988-11-02T00:00:00,1348.0,GHCND:USW00013743,0.0,0.0,0.0,53.0,40.0,,1.0,,,,239.0,,,15.7,1350.0,,,,,,,
1988-11-03T00:00:00,1009.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,42.0,,,,,,572.0,,,8.3,2352.0,,,,,,,
1988-11-04T00:00:00,1338.0,GHCND:USW00013743,0.03,0.0,0.0,68.0,46.0,1.0,1.0,1.0,,,190.0,,,9.4,1350.0,,,,,,,
1988-11-05T00:00:00,1825.0,GHCND:USW00013743,0.21,0.0,0.0,69.0,52.0,,1.0,1.0,,1.0,31.0,,1.0,13.2,1827.0,,,,,,,
1988-11-06T00:00:00,1430.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,48.0,,,,,,487.0,,,14.8,1353.0,,,,,,,
1988-11-07T00:00:00,58.0,GHCND:USW00013743,0.0,0.0,0.0,57.0,44.0,,,,,,98.0,,,11.4,2351.0,,,,,,,
1988-11-08T00:00:00,1109.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,39.0,,,,,,279.0,,,8.3,1250.0,,,,,,,
1988-11-09T00:00:00,1021.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,43.0,,,,,,563.0,,,7.4,850.0,,,,,,,
1988-11-10T00:00:00,1441.0,GHCND:USW00013743,0.12,0.0,0.0,66.0,43.0,,1.0,1.0,,,47.0,,,12.1,1450.0,,,,,,,
1988-11-11T00:00:00,238.0,GHCND:USW00013743,0.0,0.0,0.0,58.0,41.0,,,,,,300.0,,,15.0,1650.0,,,,,,,
1988-11-12T00:00:00,1648.0,GHCND:USW00013743,0.0,0.0,0.0,53.0,34.0,,,,,,480.0,,,8.7,1651.0,,,,,,,
1988-11-13T00:00:00,1046.0,GHCND:USW00013743,0.32,0.0,0.0,60.0,46.0,,1.0,1.0,,,235.0,,,9.2,1100.0,,,,,,,
1988-11-14T00:00:00,1439.0,GHCND:USW00013743,0.0,0.0,0.0,65.0,38.0,,,,,,598.0,,,8.5,1250.0,,,,,,,
1988-11-15T00:00:00,1002.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,41.0,1.0,1.0,,,,519.0,,,6.9,1050.0,,,,,,,
1988-11-16T00:00:00,2337.0,GHCND:USW00013743,0.01,0.0,0.0,67.0,48.0,1.0,1.0,1.0,,,159.0,,,9.2,2350.0,,,,,,,
1988-11-17T00:00:00,556.0,GHCND:USW00013743,1.04,0.0,0.0,65.0,44.0,,1.0,1.0,,1.0,354.0,,,13.4,551.0,,,,,,,
1988-11-18T00:00:00,1130.0,GHCND:USW00013743,0.0,0.0,0.0,57.0,40.0,,,,,,585.0,,,3.4,1350.0,,,,,,,
1988-11-19T00:00:00,2223.0,GHCND:USW00013743,0.86,0.0,0.0,47.0,40.0,,1.0,1.0,,,0.0,,,3.1,1919.0,,,,,,,
1988-11-20T00:00:00,2354.0,GHCND:USW00013743,0.24,0.0,0.0,62.0,43.0,,1.0,1.0,,,0.0,,,6.7,2355.0,,,,,,,
1988-11-21T00:00:00,117.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,44.0,,,,,,137.0,,,10.3,2355.0,,,,,,,
1988-11-22T00:00:00,703.0,GHCND:USW00013743,0.0,0.0,0.0,50.0,35.0,,,,,,530.0,,,4.9,2350.0,,,,,,,
1988-11-23T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,50.0,33.0,1.0,1.0,,,,207.0,,,5.1,2350.0,,,,,,,
1988-11-24T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,49.0,34.0,,,,,,526.0,,,11.0,650.0,,,,,,,
1988-11-25T00:00:00,1426.0,GHCND:USW00013743,0.0,0.0,0.0,53.0,32.0,1.0,1.0,,,,260.0,,,4.7,1250.0,,,,,,,
1988-11-26T00:00:00,2353.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,35.0,1.0,1.0,,,,254.0,,,6.9,2350.0,,,,,,,
1988-11-27T00:00:00,537.0,GHCND:USW00013743,1.18,0.0,0.0,68.0,54.0,,1.0,1.0,,1.0,0.0,,,13.0,2350.0,,,,,,,
1988-11-28T00:00:00,1638.0,GHCND:USW00013743,0.61,0.0,0.0,60.0,40.0,,1.0,1.0,,,87.0,,,13.4,750.0,,,,,,,
1988-11-29T00:00:00,57.0,GHCND:USW00013743,0.0,0.0,0.0,50.0,37.0,,,,,,521.0,,,10.3,1150.0,,,,,,,
1988-11-30T00:00:00,629.0,GHCND:USW00013743,0.0,0.0,0.0,53.0,37.0,,,,,,176.0,,,12.1,1450.0,,,,,,,
1988-12-01T00:00:00,1200.0,GHCND:USW00013743,0.0,0.0,0.0,50.0,37.0,,,,,,564.0,,,11.4,1550.0,,,,,,,
1988-12-02T00:00:00,1540.0,GHCND:USW00013743,0.0,0.0,0.0,48.0,34.0,,,,,,444.0,,,11.2,1550.0,,,,,,,
1988-12-03T00:00:00,2337.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,34.0,,,,,,561.0,,,10.5,2350.0,,,,,,,
1988-12-04T00:00:00,253.0,GHCND:USW00013743,0.0,0.0,0.0,57.0,38.0,,,,,,498.0,,,15.7,250.0,,,,,,,
1988-12-05T00:00:00,1627.0,GHCND:USW00013743,0.0,0.0,0.0,52.0,36.0,,,,,,195.0,,,9.2,1652.0,,,,,,,
1988-12-06T00:00:00,1548.0,GHCND:USW00013743,0.0,0.0,0.0,58.0,31.0,,,,,,566.0,,,9.4,1550.0,,,,,,,
1988-12-07T00:00:00,1335.0,GHCND:USW00013743,0.0,0.0,0.0,56.0,36.0,,,1.0,,,83.0,,,6.5,1350.0,,,,,,,
1988-12-08T00:00:00,1237.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,40.0,,,,,,133.0,,,11.9,1150.0,,,,,,,
1988-12-09T00:00:00,1858.0,GHCND:USW00013743,0.19,1.2,0.0,42.0,30.0,,1.0,,1.0,,28.0,,,8.9,1850.0,,,,,,,
1988-12-10T00:00:00,554.0,GHCND:USW00013743,0.0,0.0,0.0,35.0,26.0,,,,,,161.0,,,10.5,550.0,,,,,,,
1988-12-11T00:00:00,407.0,GHCND:USW00013743,0.0,0.0,0.0,33.0,22.0,,,,1.0,,243.0,,,14.3,650.0,,,,,,,
1988-12-12T00:00:00,549.0,GHCND:USW00013743,0.0,0.0,0.0,23.0,13.0,,,,,,570.0,,,10.5,550.0,,,,,,,
1988-12-13T00:00:00,1107.0,GHCND:USW00013743,0.0,0.0,0.0,27.0,14.0,,,,1.0,,80.0,,,7.6,1653.0,,,,,,,
1988-12-14T00:00:00,2328.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,22.0,,,,,,277.0,,,11.4,2152.0,,,,,,,
1988-12-15T00:00:00,1326.0,GHCND:USW00013743,0.0,0.0,0.0,52.0,30.0,,,,,,352.0,,,15.9,1350.0,,,,,,,
1988-12-16T00:00:00,331.0,GHCND:USW00013743,0.0,0.0,0.0,32.0,24.0,,,,,,480.0,,,11.4,350.0,,,,,,,
1988-12-17T00:00:00,2146.0,GHCND:USW00013743,0.0,0.0,0.0,33.0,24.0,,,,,,45.0,,,9.6,2150.0,,,,,,,
1988-12-18T00:00:00,1256.0,GHCND:USW00013743,0.0,0.0,0.0,33.0,22.0,,,,1.0,,403.0,,,12.1,1350.0,,,,,,,
1988-12-19T00:00:00,1304.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,28.0,,,,,,551.0,,,10.5,9.0,,,,,,,
1988-12-20T00:00:00,1538.0,GHCND:USW00013743,0.0,0.0,0.0,65.0,34.0,,,,,,369.0,,,14.3,1450.0,,,,,,,
1988-12-21T00:00:00,2233.0,GHCND:USW00013743,0.24,0.0,0.0,53.0,42.0,,1.0,1.0,,,0.0,,,11.0,2150.0,,,,,,,
1988-12-22T00:00:00,153.0,GHCND:USW00013743,0.0,0.0,0.0,45.0,32.0,,,,,,497.0,,,9.4,150.0,,,,,,,
1988-12-23T00:00:00,1457.0,GHCND:USW00013743,0.18,0.0,0.0,42.0,34.0,,1.0,1.0,,,0.0,,,7.4,1450.0,,,,,,,
1988-12-24T00:00:00,2332.0,GHCND:USW00013743,0.57,0.0,0.0,60.0,35.0,,1.0,1.0,,,0.0,1.0,,10.7,2315.0,,,,,,,
1988-12-25T00:00:00,1433.0,GHCND:USW00013743,0.0,0.0,0.0,55.0,38.0,,,,,,499.0,,,11.4,1551.0,,,,,,,
1988-12-26T00:00:00,932.0,GHCND:USW00013743,0.0,0.0,0.0,43.0,31.0,,,,,,367.0,,,11.4,950.0,,,,,,,
1988-12-27T00:00:00,2232.0,GHCND:USW00013743,0.0,0.0,0.0,49.0,36.0,,,,,,300.0,,,13.2,2350.0,,,,,,,
1988-12-28T00:00:00,1542.0,GHCND:USW00013743,0.12,0.0,0.0,70.0,33.0,,1.0,1.0,,,63.0,,,20.8,1551.0,,,,,,,
1988-12-29T00:00:00,503.0,GHCND:USW00013743,0.0,0.0,0.0,37.0,27.0,,,,,,282.0,,,9.8,350.0,,,,,,,
1988-12-30T00:00:00,1911.0,GHCND:USW00013743,0.0,0.0,0.0,40.0,31.0,,,,,,0.0,,,7.8,1750.0,,,,,,,
1989-10-01T00:00:00,1621.0,GHCND:USW00013743,0.87,0.0,0.0,68.0,58.0,1.0,1.0,1.0,,,0.0,,,8.1,1611.0,,,,,,,
1989-10-02T00:00:00,1651.0,GHCND:USW00013743,0.96,0.0,0.0,76.0,65.0,,1.0,1.0,,,66.0,,,6.7,1050.0,,,,,,,
1989-10-03T00:00:00,1338.0,GHCND:USW00013743,0.0,0.0,0.0,77.0,55.0,,1.0,,,,678.0,,,14.1,1350.0,,,,,,,
1989-10-04T00:00:00,910.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,47.0,,,,,,694.0,,,14.1,1150.0,,,,,,,
1989-10-05T00:00:00,1527.0,GHCND:USW00013743,0.0,0.0,0.0,70.0,46.0,,,,,,649.0,,,11.9,1550.0,,,,,,,
1989-10-06T00:00:00,2033.0,GHCND:USW00013743,0.0,0.0,0.0,73.0,54.0,,,1.0,,,82.0,,,9.6,1150.0,,,,,,,
1989-10-07T00:00:00,1107.0,GHCND:USW00013743,0.0,0.0,0.0,65.0,50.0,,,1.0,,,664.0,,,15.2,1150.0,,,,,,,
1989-10-08T00:00:00,1702.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,43.0,,,1.0,,,166.0,,,10.5,2350.0,,,,,,,
1989-10-09T00:00:00,1222.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,42.0,,,,,,600.0,,,12.5,350.0,,,,,,,
1989-10-10T00:00:00,1914.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,43.0,,,1.0,,,399.0,,,11.9,1917.0,,,,,,,
1989-10-11T00:00:00,1253.0,GHCND:USW00013743,0.0,0.0,0.0,70.0,45.0,,,,,,683.0,,,9.8,1250.0,,,,,,,
1989-10-12T00:00:00,1336.0,GHCND:USW00013743,0.0,0.0,0.0,77.0,49.0,,1.0,,,,681.0,,,11.4,1250.0,,,,,,,
1989-10-13T00:00:00,1318.0,GHCND:USW00013743,0.0,0.0,0.0,83.0,55.0,1.0,1.0,,,,676.0,,,9.6,1652.0,,,,,,,
1989-10-14T00:00:00,1545.0,GHCND:USW00013743,0.0,0.0,0.0,78.0,61.0,1.0,1.0,,,,424.0,,,9.4,1450.0,,,,,,,
1989-10-15T00:00:00,1528.0,GHCND:USW00013743,0.0,0.0,0.0,82.0,62.0,1.0,1.0,,,,481.0,1.0,,8.7,1450.0,,,,,,,
1989-10-16T00:00:00,1348.0,GHCND:USW00013743,0.0,0.0,0.0,83.0,61.0,1.0,1.0,,,,609.0,,,12.3,1350.0,,,,,,,
1989-10-17T00:00:00,1453.0,GHCND:USW00013743,0.64,0.0,0.0,71.0,64.0,,1.0,1.0,,,0.0,,,12.8,1512.0,,,,,,,
1989-10-18T00:00:00,1031.0,GHCND:USW00013743,0.94,0.0,0.0,65.0,50.0,,1.0,1.0,,,0.0,1.0,,15.4,2350.0,,,,,,,
1989-10-19T00:00:00,1054.0,GHCND:USW00013743,1.12,0.0,0.0,58.0,46.0,,1.0,1.0,,,0.0,,,16.1,,,,,,,,
1989-10-20T00:00:00,1013.0,GHCND:USW00013743,0.65,0.0,0.0,59.0,45.0,,1.0,1.0,,,24.0,1.0,,12.5,1046.0,,,,,,,
1989-10-21T00:00:00,1312.0,GHCND:USW00013743,0.0,0.0,0.0,58.0,38.0,,,,,,382.0,,,15.4,950.0,,,,,,,
1989-10-22T00:00:00,508.0,GHCND:USW00013743,0.0,0.0,0.0,65.0,48.0,,,,,,561.0,,,13.6,251.0,,,,,,,
1989-10-23T00:00:00,1712.0,GHCND:USW00013743,0.0,0.0,0.0,69.0,42.0,,,,,,623.0,,,7.2,1750.0,,,,,,,
1989-10-24T00:00:00,1649.0,GHCND:USW00013743,0.0,0.0,0.0,71.0,43.0,,,,,,621.0,,,5.6,1654.0,,,,,,,
1989-10-25T00:00:00,1403.0,GHCND:USW00013743,0.0,0.0,0.0,74.0,41.0,,,,,,431.0,,,4.0,750.0,,,,,,,
1989-10-26T00:00:00,1738.0,GHCND:USW00013743,0.0,0.0,0.0,75.0,48.0,1.0,1.0,,,,590.0,,,4.3,1750.0,,,,,,,
1989-10-27T00:00:00,1737.0,GHCND:USW00013743,0.0,0.0,0.0,75.0,48.0,1.0,1.0,,,,563.0,,,4.5,1950.0,,,,,,,
1989-10-28T00:00:00,1547.0,GHCND:USW00013743,0.0,0.0,0.0,78.0,51.0,1.0,1.0,,,,513.0,,,4.5,1550.0,,,,,,,
1989-10-29T00:00:00,1627.0,GHCND:USW00013743,0.0,0.0,0.0,73.0,53.0,1.0,1.0,,,,205.0,,,4.9,1650.0,,,,,,,
1989-10-30T00:00:00,1453.0,GHCND:USW00013743,0.08,0.0,0.0,75.0,52.0,1.0,1.0,1.0,,,238.0,1.0,,6.7,637.0,,,,,,,
1989-10-31T00:00:00,1947.0,GHCND:USW00013743,0.22,0.0,0.0,68.0,59.0,,1.0,1.0,,,0.0,,,8.3,1950.0,,,,,,,
1989-11-01T00:00:00,942.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,49.0,,,,,,536.0,,,11.6,950.0,,,,,,,
1989-11-02T00:00:00,1021.0,GHCND:USW00013743,0.12,0.0,0.0,56.0,46.0,,1.0,1.0,,,184.0,,,7.4,950.0,,,,,,,
1989-11-03T00:00:00,1407.0,GHCND:USW00013743,0.04,0.0,0.0,54.0,40.0,,1.0,1.0,,,159.0,,,10.7,1350.0,,,,,,,
1989-11-04T00:00:00,1423.0,GHCND:USW00013743,0.0,0.0,0.0,52.0,34.0,,,,,,599.0,,,7.8,1350.0,,,,,,,
1989-11-05T00:00:00,1611.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,40.0,1.0,1.0,,,,581.0,,,8.9,1950.0,,,,,,,
1989-11-06T00:00:00,223.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,52.0,,1.0,1.0,,,26.0,,,11.6,50.0,,,,,,,
1989-11-07T00:00:00,1937.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,49.0,,1.0,,,,0.0,1.0,,7.2,1950.0,,,,,,,
1989-11-08T00:00:00,1017.0,GHCND:USW00013743,0.56,0.0,0.0,60.0,53.0,,1.0,1.0,,,0.0,1.0,,6.7,1150.0,,,,,,,
1989-11-09T00:00:00,1103.0,GHCND:USW00013743,0.03,0.0,0.0,66.0,48.0,,1.0,1.0,,,223.0,,,11.6,1104.0,,,,,,,
1989-11-10T00:00:00,1356.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,40.0,,,,,,346.0,,,11.6,1550.0,,,,,,,
1989-11-11T00:00:00,1349.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,35.0,,,,,,469.0,,,11.4,1350.0,,,,,,,
1989-11-12T00:00:00,1214.0,GHCND:USW00013743,0.0,0.0,0.0,66.0,49.0,,,,,,499.0,,,9.4,1250.0,,,,,,,
1989-11-13T00:00:00,1519.0,GHCND:USW00013743,0.0,0.0,0.0,64.0,40.0,,,,,,603.0,,,7.6,1450.0,,,,,,,
1989-11-14T00:00:00,1512.0,GHCND:USW00013743,0.01,0.0,0.0,76.0,52.0,1.0,1.0,1.0,,,273.0,,,11.2,1350.0,,,,,,,
1989-11-15T00:00:00,1201.0,GHCND:USW00013743,0.05,0.0,0.0,74.0,58.0,,,1.0,,,268.0,,,13.4,1851.0,,,,,,,
1989-11-16T00:00:00,912.0,GHCND:USW00013743,1.2,0.0,0.0,68.0,40.0,,,1.0,,1.0,268.0,,,18.3,850.0,,,,,,,
1989-11-17T00:00:00,420.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,35.0,,,,,,587.0,,,11.9,450.0,,,,,,,
1989-11-18T00:00:00,1223.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,32.0,,,,,,275.0,,,13.9,1550.0,,,,,,,
1989-11-19T00:00:00,2204.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,30.0,,,,,,276.0,,,11.4,150.0,,,,,,,
1989-11-20T00:00:00,2147.0,GHCND:USW00013743,0.0,0.0,0.0,67.0,43.0,,,1.0,,,531.0,,,16.8,2352.0,,,,,,,
1989-11-21T00:00:00,1137.0,GHCND:USW00013743,0.0,0.0,0.0,47.0,32.0,,,1.0,,,582.0,,,21.7,2352.0,,,,,,,
1989-11-22T00:00:00,1728.0,GHCND:USW00013743,0.2,1.6,0.0,36.0,29.0,,1.0,,1.0,,75.0,,,8.7,1732.0,,,,,,,
1989-11-23T00:00:00,1200.0,GHCND:USW00013743,0.15,1.9,4.0,35.0,27.0,,1.0,,1.0,,360.0,,,14.5,1050.0,,,,,,,
1989-11-24T00:00:00,1417.0,GHCND:USW00013743,0.0,0.0,3.0,41.0,23.0,,,,,,575.0,,,10.1,1350.0,,,,,,,
1989-11-25T00:00:00,1529.0,GHCND:USW00013743,0.0,0.0,1.0,50.0,32.0,,,,,,398.0,,,11.4,451.0,,,,,,,
1989-11-26T00:00:00,1553.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,39.0,,,1.0,,,228.0,,,9.4,1550.0,,,,,,,
1989-11-27T00:00:00,2314.0,GHCND:USW00013743,0.01,0.0,0.0,52.0,36.0,,1.0,1.0,,,61.0,,,7.6,2350.0,,,,,,,
1989-11-28T00:00:00,1807.0,GHCND:USW00013743,0.0,0.0,0.0,66.0,45.0,,1.0,,,,3.0,,,17.0,1954.0,,,,,,,
1989-11-29T00:00:00,842.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,28.0,,,,,,280.0,,,15.7,1150.0,,,,,,,
1989-11-30T00:00:00,1443.0,GHCND:USW00013743,0.0,0.0,0.0,50.0,26.0,,,,,,581.0,,,10.1,1552.0,,,,,,,
1989-12-01T00:00:00,1643.0,GHCND:USW00013743,0.0,0.0,0.0,49.0,31.0,,,,,,417.0,,,8.3,1650.0,,,,,,,
1989-12-02T00:00:00,2211.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,28.0,,,,,,441.0,,,11.0,1550.0,,,,,,,
1989-12-03T00:00:00,1141.0,GHCND:USW00013743,0.0,0.0,0.0,42.0,22.0,,,,,,243.0,,,20.1,1350.0,,,,,,,
1989-12-04T00:00:00,302.0,GHCND:USW00013743,0.0,0.0,0.0,35.0,21.0,,,,1.0,,206.0,,,12.5,2350.0,,,,,,,
1989-12-05T00:00:00,1755.0,GHCND:USW00013743,0.0,0.0,0.0,41.0,31.0,,,,,,2.0,,,5.1,1750.0,,,,,,,
1989-12-06T00:00:00,2357.0,GHCND:USW00013743,0.01,0.0,0.0,50.0,32.0,,,1.0,,,31.0,,,5.6,2350.0,,,,,,,
1989-12-07T00:00:00,253.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,33.0,,,,,,306.0,,,15.4,250.0,,,,,,,
1989-12-08T00:00:00,2238.0,GHCND:USW00013743,0.32,3.6,0.0,33.0,24.0,,1.0,,1.0,,0.0,,,13.6,2150.0,,,,,,,
1989-12-09T00:00:00,1013.0,GHCND:USW00013743,0.0,0.0,4.0,29.0,21.0,,,,,,103.0,,,13.9,1950.0,,,,,,,
1989-12-10T00:00:00,643.0,GHCND:USW00013743,0.0,0.0,3.0,36.0,19.0,,,,,,396.0,,,6.9,250.0,,,,,,,
1989-12-11T00:00:00,1157.0,GHCND:USW00013743,0.0,0.0,2.0,35.0,24.0,,1.0,,,,15.0,1.0,,6.5,1650.0,,,,,,,
1989-12-12T00:00:00,2259.0,GHCND:USW00013743,0.25,2.4,2.0,35.0,33.0,,1.0,,1.0,,0.0,,,9.2,2250.0,,,,,,,
1989-12-13T00:00:00,121.0,GHCND:USW00013743,0.2,2.1,6.0,35.0,24.0,,1.0,,1.0,,0.0,,,10.3,850.0,,,,,,,
1989-12-14T00:00:00,1320.0,GHCND:USW00013743,0.0,0.0,6.0,33.0,18.0,,1.0,,,,508.0,,,7.6,1250.0,,,,,,,
1989-12-15T00:00:00,2308.0,GHCND:USW00013743,0.04,0.6,4.0,38.0,23.0,,1.0,,1.0,,79.0,,,10.1,2230.0,,,,,,,
1989-12-16T00:00:00,134.0,GHCND:USW00013743,0.0,0.0,4.0,26.0,16.0,,,,,,558.0,,,15.4,454.0,,,,,,,
1989-12-17T00:00:00,201.0,GHCND:USW00013743,0.0,0.0,4.0,24.0,14.0,,,,,,198.0,,,8.1,1150.0,,,,,,,
1989-12-18T00:00:00,525.0,GHCND:USW00013743,0.0,0.0,4.0,29.0,16.0,,,,,,504.0,,,9.4,750.0,,,,,,,
1989-12-19T00:00:00,1628.0,GHCND:USW00013743,0.0,0.0,3.0,26.0,15.0,,1.0,,1.0,,0.0,,,5.4,1050.0,,,,,,,
1989-12-20T00:00:00,1254.0,GHCND:USW00013743,0.0,0.0,3.0,31.0,19.0,,,,,,567.0,,,13.0,1450.0,,,,,,,
1989-12-21T00:00:00,1824.0,GHCND:USW00013743,0.0,0.0,2.0,28.0,11.0,,,,,,68.0,,,12.3,2150.0,,,,,,,
1989-12-22T00:00:00,826.0,GHCND:USW00013743,0.0,0.0,2.0,17.0,5.0,,,,,,527.0,,,16.6,450.0,,,,,,,
1989-12-23T00:00:00,2357.0,GHCND:USW00013743,0.0,0.0,2.0,22.0,7.0,,,,,,554.0,,,16.1,2350.0,,,,,,,
1989-12-24T00:00:00,1137.0,GHCND:USW00013743,0.0,0.0,2.0,23.0,10.0,,,,,,373.0,,,15.2,2350.0,,,,,,,
1989-12-25T00:00:00,1618.0,GHCND:USW00013743,0.0,0.0,2.0,29.0,11.0,,,,1.0,,9.0,,,9.6,1550.0,,,,,,,
1989-12-26T00:00:00,1314.0,GHCND:USW00013743,0.02,0.3,2.0,39.0,17.0,,1.0,,1.0,,252.0,,,13.2,1350.0,,,,,,,
1989-12-27T00:00:00,1542.0,GHCND:USW00013743,0.0,0.0,2.0,24.0,13.0,,,,1.0,,122.0,,,9.6,1552.0,,,,,,,
1989-12-28T00:00:00,1229.0,GHCND:USW00013743,0.0,0.0,2.0,43.0,23.0,,,,,,374.0,,,6.7,1350.0,,,,,,,
1989-12-29T00:00:00,2112.0,GHCND:USW00013743,0.0,0.0,1.0,34.0,25.0,,,,,,6.0,,,7.6,2054.0,,,,,,,
1989-12-30T00:00:00,2203.0,GHCND:USW00013743,0.03,0.0,0.0,40.0,32.0,1.0,1.0,1.0,,,19.0,,,5.8,2151.0,,,,,,,
1990-10-01T00:00:00,1625.0,GHCND:USW00013743,0.0,0.0,0.0,73.0,54.0,,,,,,635.0,,,8.9,1450.0,,,,,,,
1990-10-02T00:00:00,1308.0,GHCND:USW00013743,0.0,0.0,0.0,74.0,54.0,,,,,,684.0,,,9.4,1550.0,,,,,,,
1990-10-03T00:00:00,1521.0,GHCND:USW00013743,0.0,0.0,0.0,75.0,49.0,,,,,,636.0,,,7.4,1453.0,,,,,,,
1990-10-04T00:00:00,1254.0,GHCND:USW00013743,0.11,0.0,0.0,78.0,54.0,,1.0,1.0,,,10.0,,,12.8,1323.0,,,,,,,
1990-10-05T00:00:00,1137.0,GHCND:USW00013743,0.0,0.0,0.0,79.0,51.0,,,,,,697.0,,,8.7,1350.0,,,,,,,
1990-10-06T00:00:00,1917.0,GHCND:USW00013743,0.0,0.0,0.0,84.0,56.0,,,,,,694.0,,,9.4,1351.0,,,,,,,
1990-10-07T00:00:00,1420.0,GHCND:USW00013743,0.0,0.0,0.0,85.0,57.0,,,,,,661.0,,,7.6,1450.0,,,,,,,
1990-10-08T00:00:00,1504.0,GHCND:USW00013743,0.0,0.0,0.0,83.0,64.0,,,1.0,,,173.0,,,7.6,1450.0,,,,,,,
1990-10-09T00:00:00,1410.0,GHCND:USW00013743,0.0,0.0,0.0,86.0,71.0,,,,,,679.0,,,12.1,1250.0,,,,,,,
1990-10-10T00:00:00,1559.0,GHCND:USW00013743,0.1,0.0,0.0,86.0,69.0,,1.0,1.0,,,458.0,,,10.7,1750.0,,,,,,,
1990-10-11T00:00:00,915.0,GHCND:USW00013743,0.06,0.0,0.0,79.0,65.0,,,1.0,,,0.0,,,12.5,1250.0,,,,,,,
1990-10-12T00:00:00,1346.0,GHCND:USW00013743,0.02,0.0,0.0,81.0,65.0,,1.0,1.0,,,119.0,,,6.0,2350.0,,,,,,,
1990-10-13T00:00:00,2120.0,GHCND:USW00013743,0.03,0.0,0.0,81.0,72.0,,1.0,1.0,,,50.0,,,6.3,2350.0,,,,,,,
